date,stock_id,name,changed,split_auction,managed,match_cycle_min,halted,fin_watch
2024-07-30,2724,藝舍-KY,1,0,0,,0,1
2024-07-30,2924,宏太-KY,1,0,0,,0,1
2024-07-30,3085,新零售,1,0,0,,0,1
2024-07-30,3115,富榮綱,1,0,0,,0,1
2024-07-30,3191,雲嘉南,1,0,0,,0,1
2024-07-30,3629,地心引力,1,1,0,030,0,1
2024-07-30,3632,研勤,1,0,0,,0,1
2024-07-30,4304,勝昱,1,1,0,030,0,1
2024-07-30,4529,淳紳,1,0,0,,0,1
2024-07-30,4530,宏易,1,0,0,,0,1
2024-07-30,4609,唐鋒,1,0,0,,0,1
2024-07-30,4712,南璋,0,0,0,,1,0
2024-07-30,4804,大略-KY,1,1,0,045,0,1
2024-07-30,4806,桂田文創,1,0,0,,0,1
2024-07-30,4950,牧東,0,0,0,,1,1
2024-07-30,5301,寶得利,1,0,0,,0,1
2024-07-30,5345,天揚,1,0,0,,0,1
2024-07-30,5348,正能量智能,1,0,0,,0,1
2024-07-30,5701,劍湖山,1,0,0,,0,1
2024-07-30,6103,合邦,1,0,0,,0,1
2024-07-30,6236,中湛,1,0,0,,0,1
2024-07-30,6287,元隆,1,1,0,030,0,0
2024-07-30,8291,尚茂,1,1,0,030,0,1
2024-07-30,8420,明揚,1,0,0,,0,0
