date,stock_id,name,changed,split_auction,managed,match_cycle_min,halted,fin_watch
2026-06-26,1591,駿吉-KY,0,0,0,,1,1
2026-06-26,3064,泰偉,1,0,0,,0,1
2026-06-26,3152,璟德,0,0,0,,1,1
2026-06-26,3508,位速,1,0,0,,0,1
2026-06-26,3629,地心引力,1,1,0,030,0,1
2026-06-26,3632,研勤,1,1,0,030,0,1
2026-06-26,3664,安瑞-KY,1,1,0,030,0,1
2026-06-26,3710,連展投控,1,0,0,,0,1
2026-06-26,4529,淳紳,1,0,0,,0,1
2026-06-26,4609,唐鋒,1,1,0,030,0,1
2026-06-26,4744,皇將,1,0,0,,0,1
2026-06-26,4804,大略-KY,0,0,0,,1,1
2026-06-26,5301,寶得利,1,0,0,,0,1
2026-06-26,5355,佳總,1,0,0,,0,1
2026-06-26,5701,劍湖山,1,0,0,,0,1
2026-06-26,6236,中湛,1,0,0,,0,1
2026-06-26,8093,保銳,1,0,0,,0,1
2026-06-26,8277,商丞,1,0,0,,0,1
2026-06-26,8291,尚茂,1,0,0,025,0,1
2026-06-26,8444,綠河-KY,1,1,0,030,0,1
2026-06-26,8933,愛地雅,1,0,0,,0,1
