date,stock_id,name,changed,split_auction,managed,match_cycle_min,halted,fin_watch
2015-05-14,3085,久大,1,0,0,,0,1
2015-05-14,3095,及成,1,0,0,,0,1
2015-05-14,3126,信億,0,0,0,,1,0
2015-05-14,3465,祥業,1,0,0,,0,1
2015-05-14,3555,擎泰,1,0,0,,0,1
2015-05-14,3562,頂晶科,1,1,0,030,0,0
2015-05-14,3629,卓韋,1,0,0,,0,1
2015-05-14,4131,晶宇,1,0,0,,0,1
2015-05-14,4402,福大,1,0,0,,0,1
2015-05-14,4413,飛寶,1,1,0,030,0,1
2015-05-14,4415,台原藥,1,1,0,060,0,0
2015-05-14,4419,松懋,1,0,0,,0,1
2015-05-14,4502,源恆,1,0,0,,0,1
2015-05-14,4530,宏易,1,0,0,,0,1
2015-05-14,5205,漢康,1,0,0,,0,1
2015-05-14,5304,鼎創達,1,0,0,,0,0
2015-05-14,5364,易福,0,0,1,060,0,1
2015-05-14,5395,圓方,1,0,0,,0,0
2015-05-14,5455,訊利電,1,1,0,030,0,1
2015-05-14,5505,和旺,0,0,0,,1,0
2015-05-14,5506,長鴻,0,0,0,,1,0
2015-05-14,6103,合邦,1,1,0,030,0,1
2015-05-14,6199,精威,0,0,1,045,0,1
2015-05-14,6240,松崗,1,0,0,,0,1
2015-05-14,6242,立康,0,0,0,,1,1
2015-05-14,6246,臺龍,1,1,0,030,0,1
2015-05-14,6287,元隆,1,1,0,030,0,0
2015-05-14,6291,沛亨,1,0,0,,0,1
2015-05-14,8053,巨擘,1,1,0,030,0,0
2015-05-14,8068,全達,1,0,0,,0,1
2015-05-14,8077,冠華,1,0,0,,0,1
2015-05-14,8082,眾星,1,1,0,030,0,0
2015-05-14,8097,常珵,1,0,0,,0,1
2015-05-14,8934,衡平,1,0,0,,0,0
2015-05-14,911613,特藝,1,0,0,,0,0
