date,stock_id,name,changed,split_auction,managed,match_cycle_min,halted,fin_watch
2016-11-14,1333,恩得利,1,0,0,,0,0
2016-11-14,1785,光洋科,0,0,0,,1,1
2016-11-14,3085,久大,1,0,0,,0,1
2016-11-14,3086,華義,1,0,0,,0,1
2016-11-14,3089,遠昇,1,1,0,030,0,0
2016-11-14,3095,及成,1,1,0,030,0,1
2016-11-14,3288,點晶,1,0,0,,0,1
2016-11-14,3339,泰谷,1,1,0,030,0,1
2016-11-14,3465,祥業,1,1,0,030,0,1
2016-11-14,3562,頂晶科,1,1,0,030,0,0
2016-11-14,3662,樂陞,1,0,0,,0,0
2016-11-14,4131,晶宇,1,0,0,,0,1
2016-11-14,4402,福大,1,1,0,030,0,1
2016-11-14,4413,飛寶企業,1,1,0,030,0,1
2016-11-14,4415,台原藥,1,1,0,030,0,0
2016-11-14,4419,松懋,1,1,0,030,0,1
2016-11-14,4530,宏易,1,0,0,,0,1
2016-11-14,4712,南璋,0,0,0,,1,0
2016-11-14,5205,漢康,1,1,0,030,0,1
2016-11-14,5304,鼎創達,1,1,0,030,0,0
2016-11-14,5348,系通,1,0,0,,0,1
2016-11-14,5381,合正,1,1,0,030,0,1
2016-11-14,5395,圓方,0,0,0,,1,0
2016-11-14,5455,訊利電,1,0,0,,0,1
2016-11-14,6103,合邦,1,1,0,030,0,1
2016-11-14,6222,上揚,0,0,0,,1,1
2016-11-14,6228,全譜,0,0,0,,1,1
2016-11-14,6240,松崗,0,0,0,,1,1
2016-11-14,6242,立康,1,0,0,,0,1
2016-11-14,6246,臺龍,1,1,0,030,0,1
2016-11-14,6259,百徽,1,1,0,030,0,1
2016-11-14,6287,元隆,1,1,0,030,0,0
2016-11-14,6291,沛亨,1,1,0,030,0,1
2016-11-14,8068,全達,1,0,0,,0,1
2016-11-14,8266,中日新,0,0,0,,1,0
2016-11-14,8291,尚茂,1,0,0,,0,1
2016-11-14,911613,特藝-DR,0,0,0,,1,0
