date,stock_id,name,changed,split_auction,managed,match_cycle_min,halted,fin_watch
2017-05-22,1333,恩得利,1,0,0,,0,0
2017-05-22,2724,富驛-KY,1,0,0,,0,1
2017-05-22,3064,泰偉,1,0,0,,0,1
2017-05-22,3086,華義,1,0,0,,0,1
2017-05-22,3089,遠昇,1,1,0,030,0,0
2017-05-22,3095,及成,1,1,0,030,0,1
2017-05-22,3288,點晶,1,1,0,030,0,1
2017-05-22,3339,泰谷,1,0,0,,0,1
2017-05-22,3465,祥業,1,0,0,,0,1
2017-05-22,3523,迎輝,1,1,0,030,0,1
2017-05-22,3662,樂陞,0,0,0,,1,0
2017-05-22,4131,晶宇,1,0,0,,0,1
2017-05-22,4413,飛寶企業,1,0,0,,0,1
2017-05-22,4415,台原藥,0,0,0,,1,0
2017-05-22,4419,松懋,1,1,0,030,0,1
2017-05-22,5205,漢康,1,1,0,030,0,1
2017-05-22,5304,鼎創達,1,1,0,030,0,0
2017-05-22,5314,世紀,1,0,0,,0,1
2017-05-22,5348,系通,1,1,0,030,0,1
2017-05-22,5381,合正,1,1,0,030,0,1
2017-05-22,5455,訊利電,1,1,0,030,0,1
2017-05-22,5468,凱鈺,1,0,0,,0,1
2017-05-22,6103,合邦,1,1,0,030,0,1
2017-05-22,6198,凌泰,1,0,0,,0,1
2017-05-22,6222,上揚,1,1,0,030,0,1
2017-05-22,6259,百徽,1,1,0,030,0,1
2017-05-22,6287,元隆,1,1,0,030,0,0
2017-05-22,6291,沛亨,1,1,0,030,0,1
2017-05-22,8291,尚茂,1,0,0,,0,1
2017-05-22,911613,特藝-DR,0,0,0,,1,0
