date,stock_id,name,changed,split_auction,managed,match_cycle_min,halted,fin_watch
2026-06-08,1591,駿吉-KY,1,0,0,,0,1
2026-06-08,3064,泰偉,1,0,0,,0,1
2026-06-08,3508,位速,1,0,0,,0,1
2026-06-08,3629,地心引力,1,1,0,030,0,1
2026-06-08,3632,研勤,1,1,0,030,0,1
2026-06-08,3664,安瑞-KY,1,1,0,030,0,1
2026-06-08,3710,連展投控,1,0,0,,0,1
2026-06-08,4529,淳紳,1,0,0,,0,1
2026-06-08,4609,唐鋒,1,1,0,030,0,1
2026-06-08,4804,大略-KY,0,0,0,,1,1
2026-06-08,5301,寶得利,1,0,0,,0,1
2026-06-08,5355,佳總,1,0,0,,0,1
2026-06-08,5701,劍湖山,1,0,0,010,0,1
2026-06-08,6236,中湛,1,0,0,,0,1
2026-06-08,8093,保銳,1,0,0,,0,1
2026-06-08,8277,商丞,1,0,0,010,0,1
2026-06-08,8291,尚茂,1,0,0,025,0,1
2026-06-08,8444,綠河-KY,1,1,0,030,0,1
2026-06-08,8933,愛地雅,1,0,0,,0,1
