date,stock_id,name,changed,split_auction,managed,match_cycle_min,halted,fin_watch
2015-01-30,3066,李洲,1,0,0,,0,1
2015-01-30,3085,久大,1,0,0,,0,1
2015-01-30,3095,及成,1,0,0,,0,1
2015-01-30,3126,信億,1,1,0,030,0,0
2015-01-30,3465,祥業,1,1,0,030,0,1
2015-01-30,3562,頂晶科,1,1,0,030,0,0
2015-01-30,3629,卓韋,1,0,0,,0,1
2015-01-30,4131,晶宇,1,0,0,,0,1
2015-01-30,4402,福大,1,0,0,,0,1
2015-01-30,4413,飛寶,1,1,0,030,0,1
2015-01-30,4415,台原藥,0,0,0,,1,0
2015-01-30,4419,松懋,1,0,0,,0,1
2015-01-30,4502,源恆,1,0,0,,0,1
2015-01-30,4530,宏易,1,0,0,,0,1
2015-01-30,4907,富宇,1,0,0,,0,1
2015-01-30,5205,漢康,1,0,0,,0,1
2015-01-30,5304,鼎創達,1,0,0,,0,0
2015-01-30,5364,易福,0,0,1,045,0,1
2015-01-30,5395,圓方,1,0,0,,0,0
2015-01-30,5455,訊利電,1,1,0,030,0,1
2015-01-30,6103,合邦,1,1,0,030,0,1
2015-01-30,6167,久正,1,0,0,,0,1
2015-01-30,6199,精威,0,0,1,045,0,1
2015-01-30,6240,松崗,1,0,0,,0,1
2015-01-30,6242,立康,0,0,0,,1,1
2015-01-30,6246,臺龍,1,1,0,030,0,1
2015-01-30,6248,沛波,1,0,0,,0,1
2015-01-30,6287,元隆,1,0,0,,0,0
2015-01-30,6291,沛亨,1,0,0,,0,1
2015-01-30,8053,巨擘,1,1,0,030,0,0
2015-01-30,8068,全達,1,1,0,030,0,1
2015-01-30,8077,冠華,1,0,0,,0,1
2015-01-30,8082,眾星,1,1,0,030,0,0
2015-01-30,8097,常珵,1,0,0,,0,1
2015-01-30,8111,立碁,0,0,0,,1,1
2015-01-30,8266,中日新,1,0,0,,0,0
2015-01-30,8934,衡平,1,0,0,,0,0
2015-01-30,911613,特藝,1,0,0,,0,0
