date,stock_id,name,changed,split_auction,managed,match_cycle_min,halted,fin_watch
2017-06-03,1333,恩得利,1,0,0,,0,0
2017-06-03,2724,富驛-KY,1,0,0,,0,1
2017-06-03,3064,泰偉,1,0,0,,0,1
2017-06-03,3086,華義,1,0,0,010,0,1
2017-06-03,3089,遠昇,1,1,0,030,0,0
2017-06-03,3095,及成,1,1,0,030,0,1
2017-06-03,3219,倚強,0,0,0,,1,1
2017-06-03,3288,點晶,1,1,0,030,0,1
2017-06-03,3339,泰谷,1,0,0,,0,1
2017-06-03,3465,祥業,1,0,0,,0,1
2017-06-03,3523,迎輝,1,1,0,030,0,1
2017-06-03,3662,樂陞,0,0,0,,1,0
2017-06-03,4131,晶宇,1,0,0,,0,1
2017-06-03,4413,飛寶企業,1,0,0,,0,1
2017-06-03,4415,台原藥,0,0,0,,1,0
2017-06-03,4419,松懋,1,1,0,030,0,1
2017-06-03,5205,漢康,1,1,0,030,0,1
2017-06-03,5304,鼎創達,1,1,0,030,0,0
2017-06-03,5314,世紀,1,0,0,,0,1
2017-06-03,5348,系通,1,1,0,030,0,1
2017-06-03,5381,合正,1,1,0,030,0,1
2017-06-03,5455,訊利電,1,1,0,030,0,1
2017-06-03,5468,凱鈺,1,0,0,,0,1
2017-06-03,6103,合邦,1,1,0,030,0,1
2017-06-03,6198,凌泰,1,0,0,,0,1
2017-06-03,6222,上揚,1,1,0,030,0,1
2017-06-03,6259,百徽,1,1,0,030,0,1
2017-06-03,6287,元隆,1,1,0,030,0,0
2017-06-03,6291,沛亨,1,1,0,030,0,1
2017-06-03,8291,尚茂,1,0,0,,0,1
2017-06-03,911613,特藝-DR,0,0,0,,1,0
