date,stock_id,name,changed,split_auction,managed,match_cycle_min,halted,fin_watch
2015-02-04,3066,李洲,1,0,0,,0,1
2015-02-04,3085,久大,1,0,0,,0,1
2015-02-04,3095,及成,1,0,0,,0,1
2015-02-04,3126,信億,1,1,0,030,0,0
2015-02-04,3465,祥業,1,1,0,030,0,1
2015-02-04,3562,頂晶科,1,1,0,030,0,0
2015-02-04,3629,卓韋,1,0,0,,0,1
2015-02-04,4131,晶宇,1,0,0,,0,1
2015-02-04,4402,福大,1,0,0,,0,1
2015-02-04,4413,飛寶,1,1,0,030,0,1
2015-02-04,4415,台原藥,0,0,0,,1,0
2015-02-04,4419,松懋,1,0,0,,0,1
2015-02-04,4502,源恆,1,0,0,,0,1
2015-02-04,4530,宏易,1,0,0,,0,1
2015-02-04,4907,富宇,1,0,0,,0,1
2015-02-04,5205,漢康,1,0,0,,0,1
2015-02-04,5304,鼎創達,1,0,0,,0,0
2015-02-04,5364,易福,0,0,1,045,0,1
2015-02-04,5395,圓方,1,0,0,,0,0
2015-02-04,5455,訊利電,1,1,0,030,0,1
2015-02-04,6103,合邦,1,1,0,030,0,1
2015-02-04,6167,久正,1,0,0,,0,1
2015-02-04,6199,精威,0,0,1,045,0,1
2015-02-04,6240,松崗,1,0,0,,0,1
2015-02-04,6242,立康,0,0,0,,1,1
2015-02-04,6246,臺龍,1,1,0,030,0,1
2015-02-04,6248,沛波,1,0,0,,0,1
2015-02-04,6287,元隆,1,0,0,,0,0
2015-02-04,6291,沛亨,1,0,0,,0,1
2015-02-04,8053,巨擘,1,1,0,030,0,0
2015-02-04,8068,全達,1,1,0,045,0,1
2015-02-04,8077,冠華,1,0,0,,0,1
2015-02-04,8082,眾星,1,1,0,030,0,0
2015-02-04,8097,常珵,1,0,0,,0,1
2015-02-04,8111,立碁,0,0,0,,1,1
2015-02-04,8266,中日新,1,0,0,,0,0
2015-02-04,8934,衡平,1,0,0,,0,0
2015-02-04,911613,特藝,1,0,0,,0,0
