date,stock_id,name,split_auction
2019-11-21,04549P,茂林元大94售02,0
2019-11-21,04557P,茂林群益94售03,0
2019-11-21,04588P,茂林永豐94售04,0
2019-11-21,048877,茂林國票94購01,0
2019-11-21,048899,茂林國泰95購01,0
2019-11-21,048944,茂林永豐94購01,0
2019-11-21,048985,茂林元大94購01,0
2019-11-21,049029,茂林群益94購01,0
2019-11-21,049058,茂林永豐94購02,0
2019-11-21,049090,茂林凱基94購01,0
2019-11-21,049199,茂林永豐95購01,0
2019-11-21,049207,茂林群益94購02,0
2019-11-21,049316,茂林凱基94購02,0
2019-11-21,049353,茂林永豐94購03,0
2019-11-21,049385,茂林元大94購03,0
2019-11-21,049434,茂林國票95購01,0
2019-11-21,049497,茂林元大94購04,0
2019-11-21,049498,茂林元大95購01,0
2019-11-21,04986P,茂林永豐94售05,0
2019-11-21,050718,茂林群益94購04,0
2019-11-21,050745,茂林永豐94購06,0
2019-11-21,1213,大飲,0
2019-11-21,1418,東華,0
2019-11-21,1471,首利,0
2019-11-21,1475,本盟,1
2019-11-21,1512,瑞利,1
2019-11-21,1538,正峰新,0
2019-11-21,2025,千興,1
2019-11-21,2321,東訊,1
2019-11-21,2364,倫飛,1
2019-11-21,2434,統懋,0
2019-11-21,3043,科風,1
2019-11-21,3051,力特,0
2019-11-21,3383,新世紀,0
2019-11-21,3536,誠創,0
2019-11-21,4935,茂林-KY,0
2019-11-21,4960,誠美材,0
2019-11-21,6131,悠克,1
2019-11-21,6225,天瀚,1
2019-11-21,6289,華上,1
2019-11-21,910482,聖馬丁-DR,0
2019-11-21,9928,中視,0
