date,stock_id,name,split_auction
2015-01-09,1449,佳和,0
2015-01-09,1456,怡華,0
2015-01-09,1516,川飛,0
2015-01-09,1529,樂士,1
2015-01-09,2321,東訊,1
2015-01-09,2348,海悅,0
2015-01-09,2361,鴻友,1
2015-01-09,2364,倫飛,0
2015-01-09,2388,威盛,0
2015-01-09,2429,銘旺科,0
2015-01-09,2438,翔耀,0
2015-01-09,2475,華映,1
2015-01-09,2496,卓越,1
2015-01-09,3043,科風,1
2015-01-09,3051,力特,0
2015-01-09,3536,誠創,1
2015-01-09,3701,大眾控,0
2015-01-09,6172,互億,0
2015-01-09,6225,天瀚,1
2015-01-09,6289,華上,0
2015-01-09,9106,新焦點,0
2015-01-09,911868,真明麗,0
2015-01-09,9929,秋雨,0
