date,stock_id,name,split_auction
2019-04-01,1418,東華,1
2019-04-01,1475,本盟,0
2019-04-01,1512,瑞利,0
2019-04-01,1529,樂士,1
2019-04-01,2321,東訊,1
2019-04-01,2364,倫飛,1
2019-04-01,2475,華映,1
2019-04-01,3043,科風,1
2019-04-01,3051,力特,0
2019-04-01,3383,新世紀,1
2019-04-01,3519,綠能,1
2019-04-01,3579,尚志,1
2019-04-01,3686,達能,0
2019-04-01,5259,清惠,1
2019-04-01,6131,悠克,1
2019-04-01,6225,天瀚,1
2019-04-01,6289,華上,1
2019-04-01,910482,聖馬丁-DR,0
2019-04-01,910708,恒大健-DR,0
2019-04-01,910861,神州-DR,0
2019-04-01,911619,耀傑-DR,0
2019-04-01,9157,陽光能源-DR,0
2019-04-01,9928,中視,0
