stock_id,name,period,market,產業別,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1101,台泥,2018-09,twse,水泥工業,10436223,10707234,8071192,-2.53,29.30,89657355,68952078,30.02
1102,亞泥,2018-09,twse,水泥工業,7703807,7180291,5806573,7.29,32.67,60915612,45349036,34.32
1103,嘉泥,2018-09,twse,水泥工業,166209,173642,177734,-4.28,-6.48,1495207,1565228,-4.47
1104,環泥,2018-09,twse,水泥工業,415742,354949,403016,17.12,3.15,3436442,3287855,4.51
1108,幸福,2018-09,twse,水泥工業,256381,255469,267312,0.35,-4.08,2460423,2592961,-5.11
1109,信大,2018-09,twse,水泥工業,690788,598648,521034,15.39,32.58,4717018,3743408,26.00
1110,東泥,2018-09,twse,水泥工業,127730,98994,232565,29.02,-45.07,1176164,1141614,3.02
1201,味全,2018-09,twse,食品工業,1857221,1927383,1685062,-3.64,10.21,14499289,13169331,10.09
1203,味王,2018-09,twse,食品工業,520954,571897,543886,-8.90,-4.21,4532511,4644469,-2.41
1210,大成,2018-09,twse,食品工業,6405654,6280981,7052418,1.98,-9.17,53543698,56299744,-4.89
1213,大飲,2018-09,twse,食品工業,36194,85863,61395,-57.84,-41.04,501647,535991,-6.40
1215,卜蜂,2018-09,twse,食品工業,1769540,1918613,1700740,-7.76,4.04,15807059,14759528,7.09
1216,統一,2018-09,twse,食品工業,37539418,39945627,35792013,-6.02,4.88,330259197,305038391,8.26
1217,愛之味,2018-09,twse,食品工業,417077,668101,456849,-37.57,-8.70,3538846,3371911,4.95
1218,泰山,2018-09,twse,食品工業,736565,795209,702927,-7.37,4.78,6170527,5920846,4.21
1219,福壽,2018-09,twse,食品工業,934908,981360,905236,-4.73,3.27,8714185,8017586,8.68
1220,台榮,2018-09,twse,食品工業,238953,273493,196312,-12.62,21.72,1942586,1699828,14.28
1225,福懋油,2018-09,twse,食品工業,937936,985283,884524,-4.80,6.03,8344865,7970121,4.70
1227,佳格,2018-09,twse,食品工業,3032428,2232603,3096087,35.82,-2.05,19494272,19370722,0.63
1229,聯華,2018-09,twse,食品工業,409979,434439,400660,-5.63,2.32,3766018,3545619,6.21
1231,聯華食,2018-09,twse,食品工業,680585,780853,566665,-12.84,20.10,5993552,5312642,12.81
1232,大統益,2018-09,twse,食品工業,1300638,1441081,1411977,-9.74,-7.88,12555938,12700093,-1.13
1233,天仁,2018-09,twse,食品工業,200800,196867,186498,1.99,7.66,1662666,1609187,3.32
1234,黑松,2018-09,twse,食品工業,766929,969168,805520,-20.86,-4.79,7003695,7046324,-0.60
1235,興泰,2018-09,twse,食品工業,5225,27967,25839,-81.31,-79.77,49973,63718,-21.57
1236,宏亞,2018-09,twse,食品工業,178724,164105,233746,8.90,-23.53,1410715,1290395,9.32
1702,南僑,2018-09,twse,食品工業,1551978,1560429,1774214,-0.54,-12.52,13497388,12554918,7.50
1737,臺鹽,2018-09,twse,食品工業,231095,265445,264766,-12.94,-12.71,2267293,2091835,8.38
1301,台塑,2018-09,twse,塑膠工業,18080414,19797535,17594800,-8.67,2.75,174017580,153641840,13.26
1303,南亞,2018-09,twse,塑膠工業,28593061,29664186,26587765,-3.61,7.54,255361902,224643255,13.67
1304,台聚,2018-09,twse,塑膠工業,4880457,5093455,5279293,-4.18,-7.55,45638260,42853710,6.49
1305,華夏,2018-09,twse,塑膠工業,1053448,1133349,1184397,-7.04,-11.05,11298629,10927985,3.39
1307,三芳,2018-09,twse,塑膠工業,834841,893616,896942,-6.57,-6.92,7067393,7653066,-7.65
1308,亞聚,2018-09,twse,塑膠工業,480267,525019,585591,-8.52,-17.98,4488915,4806902,-6.61
1309,台達化,2018-09,twse,塑膠工業,1859668,1924519,2007684,-3.36,-7.37,16584422,14348104,15.58
1310,台苯,2018-09,twse,塑膠工業,1442057,1294233,1321553,11.42,9.11,11981407,10946731,9.45
1312,國喬,2018-09,twse,塑膠工業,2075519,2311477,2064839,-10.20,0.51,19028806,17075142,11.44
1313,聯成,2018-09,twse,塑膠工業,4725952,4977365,4657393,-5.05,1.47,44025431,36151734,21.77
1314,中石化,2018-09,twse,塑膠工業,3659375,3622886,2368886,1.00,54.47,29910753,24389066,22.64
1315,達新,2018-09,twse,塑膠工業,204765,265681,215116,-22.92,-4.81,1910282,2080042,-8.16
1321,大洋,2018-09,twse,塑膠工業,284111,413740,417033,-31.33,-31.87,3529870,3295621,7.10
1323,永裕,2018-09,twse,塑膠工業,328161,319818,300731,2.60,9.12,2785951,2359396,18.07
1324,地球,2018-09,twse,塑膠工業,83503,102001,107845,-18.13,-22.57,847465,886308,-4.38
1325,恆大,2018-09,twse,塑膠工業,75146,81972,74969,-8.32,0.23,663339,648356,2.31
1326,台化,2018-09,twse,塑膠工業,36939138,36401692,29617886,1.47,24.71,306288815,259629849,17.97
4306,炎洲,2018-09,twse,塑膠工業,1685426,1755164,1719629,-3.97,-1.98,15156377,13191421,14.89
1402,遠東新,2018-09,twse,紡織纖維,21467242,20938571,19051418,2.52,12.68,167186384,159662855,4.71
1409,新纖,2018-09,twse,紡織纖維,3784347,3866882,3309765,-2.13,14.33,32274109,27102831,19.08
1410,南染,2018-09,twse,紡織纖維,36350,42748,43789,-14.96,-16.98,387468,406151,-4.60
1413,宏洲,2018-09,twse,紡織纖維,325589,303730,228963,7.19,42.20,2717076,2338737,16.17
1414,東和,2018-09,twse,紡織纖維,75669,83006,43260,-8.83,74.91,744635,574969,29.50
1417,嘉裕,2018-09,twse,紡織纖維,101137,84836,124841,19.21,-18.98,1072834,1565536,-31.47
1418,東華,2018-09,twse,紡織纖維,38783,23738,109209,63.37,-64.48,574598,1233800,-53.42
1419,新紡,2018-09,twse,紡織纖維,153430,153048,133261,0.24,15.13,1132303,1018037,11.22
1423,利華,2018-09,twse,紡織纖維,59975,56376,49491,6.38,21.18,594754,426006,39.61
1434,福懋,2018-09,twse,紡織纖維,3774128,3878122,3340026,-2.68,12.99,33804379,30929414,9.29
1440,南紡,2018-09,twse,紡織纖維,2016456,2222815,1791643,-9.28,12.54,18818250,15517426,21.27
1441,大東,2018-09,twse,紡織纖維,114677,134285,143939,-14.60,-20.32,1209256,1227238,-1.46
1444,力麗,2018-09,twse,紡織纖維,1014598,1135244,1018848,-10.62,-0.41,9392293,8198476,14.56
1445,大宇,2018-09,twse,紡織纖維,120959,130091,130604,-7.01,-7.38,1192414,1189512,0.24
1446,宏和,2018-09,twse,紡織纖維,40694,46418,51619,-12.33,-21.16,340788,404122,-15.67
1447,力鵬,2018-09,twse,紡織纖維,1584835,1507242,1399184,5.14,13.26,14013230,12045492,16.33
1449,佳和,2018-09,twse,紡織纖維,203454,225322,225548,-9.70,-9.79,1810323,2008840,-9.88
1451,年興,2018-09,twse,紡織纖維,863300,767244,774417,12.51,11.47,6436106,7087419,-9.18
1452,宏益,2018-09,twse,紡織纖維,165268,238247,142839,-30.63,15.70,1610675,1603371,0.45
1454,台富,2018-09,twse,紡織纖維,153128,172731,151414,-11.34,1.13,1458400,1400352,4.14
1455,集盛,2018-09,twse,紡織纖維,1313573,1301144,1262067,0.95,4.08,12015866,10969751,9.53
1457,宜進,2018-09,twse,紡織纖維,505552,496673,412032,1.78,22.69,4238162,3743096,13.22
1459,聯發,2018-09,twse,紡織纖維,261791,328243,284838,-20.24,-8.09,2652455,2459003,7.86
1460,宏遠,2018-09,twse,紡織纖維,869240,774710,819349,12.20,6.08,6754887,6194580,9.04
1463,強盛新,2018-09,twse,紡織纖維,80955,72017,118935,12.41,-31.93,806657,1614845,-50.04
1464,得力,2018-09,twse,紡織纖維,818567,807648,700371,1.35,16.87,6559188,5598074,17.16
1465,偉全,2018-09,twse,紡織纖維,168417,181608,159731,-7.26,5.43,1316520,1399237,-5.91
1466,聚隆,2018-09,twse,紡織纖維,408385,398044,325808,2.59,25.34,3156033,2960197,6.61
1467,南緯,2018-09,twse,紡織纖維,699410,645136,734282,8.41,-4.74,5396946,5336882,1.12
1468,昶和,2018-09,twse,紡織纖維,72269,92379,42681,-21.76,69.32,692253,468275,47.83
1470,大統新創,2018-09,twse,紡織纖維,63650,66916,61865,-4.88,2.88,563486,529164,6.48
1473,台南,2018-09,twse,紡織纖維,703900,896058,770190,-21.44,-8.60,6677980,6482976,3.00
1474,弘裕,2018-09,twse,紡織纖維,284759,340168,300176,-16.28,-5.13,2718595,2442822,11.28
1475,業旺,2018-09,twse,紡織纖維,5267,4738,9986,11.16,-47.25,43411,106558,-59.26
1476,儒鴻,2018-09,twse,紡織纖維,2185499,1958596,2083245,11.58,4.90,20021432,17191775,16.45
1477,聚陽,2018-09,twse,紡織纖維,3137792,2118330,2550600,48.12,23.02,17825889,17140336,3.99
4414,如興,2018-09,twse,紡織纖維,1742213,1723612,1340888,1.07,29.92,13306393,5026535,164.72
4426,利勤,2018-09,twse,紡織纖維,181106,183945,150951,-1.54,19.97,1566296,1479920,5.83
4438,廣越,2018-09,twse,紡織纖維,2234243,2203864,1988708,1.37,12.34,10245005,7597892,34.84
1503,士電,2018-09,twse,電機機械,2162647,2068933,1920479,4.52,12.60,18382798,16233309,13.24
1504,東元,2018-09,twse,電機機械,4187038,4081151,4385380,2.59,-4.52,37587212,37992592,-1.06
1506,正道,2018-09,twse,電機機械,94606,92547,107568,2.22,-12.05,913357,1012431,-9.78
1513,中興電,2018-09,twse,電機機械,1772288,881866,828999,100.97,113.78,8977567,7979522,12.50
1514,亞力,2018-09,twse,電機機械,320545,316606,401396,1.24,-20.14,2957596,2507358,17.95
1515,力山,2018-09,twse,電機機械,572481,538251,667762,6.35,-14.26,3530149,3581067,-1.42
1517,利奇,2018-09,twse,電機機械,233730,280480,235827,-16.66,-0.88,2201518,2105601,4.55
1519,華城,2018-09,twse,電機機械,617386,741383,443900,-16.72,39.08,4187752,3768631,11.12
1526,日馳,2018-09,twse,電機機械,94290,106393,132940,-11.37,-29.07,908207,950027,-4.40
1527,鑽全,2018-09,twse,電機機械,297283,412294,286585,-27.89,3.73,2855489,2939882,-2.87
1528,恩德,2018-09,twse,電機機械,409880,388553,399825,5.48,2.51,3784433,3238892,16.84
1529,樂事綠能,2018-09,twse,電機機械,44321,14195,49797,212.22,-10.99,174641,263689,-33.77
1530,亞崴,2018-09,twse,電機機械,399121,384946,377903,3.68,5.61,3617106,3120050,15.93
1531,高林股,2018-09,twse,電機機械,216247,248191,181210,-12.87,19.33,1990342,1654253,20.31
1532,勤美,2018-09,twse,電機機械,2556336,2093275,1227688,22.12,108.22,13149948,11269078,16.69
1535,中宇,2018-09,twse,電機機械,863369,745792,951803,15.76,-9.29,7597194,6330496,20.00
1537,廣隆,2018-09,twse,電機機械,714946,741562,674950,-3.58,5.92,6378844,5681768,12.26
1538,正峰,2018-09,twse,電機機械,35144,33541,43271,4.77,-18.78,318616,493939,-35.49
1539,巨庭,2018-09,twse,電機機械,237233,240517,270982,-1.36,-12.45,2088919,2180151,-4.18
1540,喬福,2018-09,twse,電機機械,65927,67377,44324,-2.15,48.73,418325,451364,-7.31
1541,錩泰,2018-09,twse,電機機械,292025,379473,340597,-23.04,-14.26,2712288,2689607,0.84
1558,伸興,2018-09,twse,電機機械,714020,786700,433809,-9.23,64.59,5246078,4440404,18.14
1560,中砂,2018-09,twse,電機機械,441340,480896,382064,-8.22,15.51,3803680,3358341,13.26
1583,程泰,2018-09,twse,電機機械,717978,706746,729152,1.58,-1.53,6373218,5413724,17.72
1597,直得,2018-09,twse,電機機械,171677,203276,141789,-15.54,21.07,1674386,1041580,60.75
2049,上銀,2018-09,twse,電機機械,2809488,2734603,1921487,2.73,46.21,22688653,15016532,51.09
2371,大同,2018-09,twse,電機機械,4810866,5302165,6962673,-9.26,-30.90,48313551,55729603,-13.30
3167,大量,2018-09,twse,電機機械,353582,342246,339905,3.31,4.02,3137767,2529807,24.03
4526,東台,2018-09,twse,電機機械,884559,992009,1013811,-10.83,-12.74,8351488,6926655,20.57
4532,瑞智,2018-09,twse,電機機械,1379446,1180382,1469638,16.86,-6.13,16875970,14623073,15.40
4540,全球傳動,2018-09,twse,電機機械,228022,328989,259370,-30.69,-12.08,2612509,1909704,36.80
4555,氣立,2018-09,twse,電機機械,136518,147311,125237,-7.32,9.00,1309744,1086995,20.49
4562,穎漢,2018-09,twse,電機機械,114511,139439,112682,-17.87,1.62,1090224,1081096,0.84
4564,元翎,2018-09,twse,電機機械,197970,214082,167782,-7.52,17.99,1874040,1470615,27.43
4566,時碩工業,2018-09,twse,電機機械,282592,300015,295452,-5.80,-4.35,2604071,2493422,4.43
4572,駐龍,2018-09,twse,電機機械,88713,86993,47902,1.97,85.19,602331,433227,39.03
4576,大銀微系統,2018-09,twse,電機機械,161383,285990,205251,-43.57,-21.37,2215201,1718013,28.93
8222,寶一,2018-09,twse,電機機械,60097,60096,63543,0.00,-5.42,602896,633374,-4.81
8374,羅昇,2018-09,twse,電機機械,287897,294964,343330,-2.39,-16.14,2861750,2872796,-0.38
8996,高力,2018-09,twse,電機機械,166747,212352,176769,-21.47,-5.66,1457299,1307154,11.48
1603,華電,2018-09,twse,電器電纜,285188,262064,198294,8.82,43.82,1851583,2084105,-11.15
1604,聲寶,2018-09,twse,電器電纜,493670,543564,627864,-9.17,-21.37,5664412,5996291,-5.53
1605,華新,2018-09,twse,電器電纜,13055431,16164115,20544434,-19.23,-36.45,147430494,123421227,19.45
1608,華榮,2018-09,twse,電器電纜,652031,703178,613476,-7.27,6.28,6479919,6249482,3.68
1609,大亞,2018-09,twse,電器電纜,1548686,1652524,1489643,-6.28,3.96,14014242,12183392,15.02
1611,中電,2018-09,twse,電器電纜,167280,181278,206722,-7.72,-19.07,1774489,1983430,-10.53
1612,宏泰,2018-09,twse,電器電纜,335134,368645,288584,-9.09,16.13,2997176,2688229,11.49
1614,三洋電,2018-09,twse,電器電纜,373613,434962,395058,-14.10,-5.42,3998170,3919038,2.01
1615,大山,2018-09,twse,電器電纜,343478,286726,230199,19.79,49.20,2569366,1955053,31.42
1616,億泰,2018-09,twse,電器電纜,209607,226912,227118,-7.62,-7.71,2301017,2049355,12.28
1617,榮星,2018-09,twse,電器電纜,290893,325027,298681,-10.50,-2.60,2726354,2376563,14.71
1618,合機,2018-09,twse,電器電纜,140348,240780,124039,-41.71,13.14,1758342,1571467,11.89
4930,燦星網,2018-09,twse,電器電纜,1205271,1264552,1115927,-4.68,8.00,8385904,9005037,-6.87
5283,禾聯碩,2018-09,twse,電器電纜,375419,525747,446551,-28.59,-15.92,4301738,4567954,-5.82
1708,東鹼,2018-09,twse,化學工業,390003,384993,332667,1.30,17.23,3304688,2916270,13.31
1709,和益,2018-09,twse,化學工業,835872,783840,764357,6.63,9.35,7668380,6553638,17.00
1710,東聯,2018-09,twse,化學工業,2947407,3125161,2797894,-5.68,5.34,24293643,21982626,10.51
1711,永光,2018-09,twse,化學工業,810243,839417,754378,-3.47,7.40,7392707,6802408,8.67
