stock_id,name,period,market,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
1710,東聯,2021Q1,twse,6574763,5684943,,,889820,,,889820,280875,,608945,438682,1047627,139108,908519,,,908519,19067,,927586,559395,,349124,595634,,331952,0.64
1711,永光,2021Q1,twse,2280803,1718748,,,562055,,,562055,385074,0,176981,-21573,155408,34870,120538,,,120538,308707,,429245,119347,,1191,428394,,851,0.22
1712,興農,2021Q1,twse,4829050,3513890,,,1315160,,,1315160,973386,,341774,-22191,319583,64341,255242,0,,255242,-11914,,243328,252640,,2602,240726,,2602,0.60
1713,國化,2021Q1,twse,134092,115938,,,18154,,,18154,14508,,3646,31099,34745,510,34235,,,34235,44916,,79151,,,,,,,0.23
1714,和桐,2021Q1,twse,4849625,3896780,,,952845,609,1927,954163,334283,,619880,20551,640431,110261,530170,,,530170,-4357,,525813,287214,,242956,295881,,229932,0.29
1717,長興,2021Q1,twse,11202419,8639843,,,2562576,,,2562576,1537541,,1025035,33406,1058441,230265,828176,,,828176,-224416,,603760,824649,,3527,610565,,-6805,0.66
1720,生達,2021Q1,twse,1101113,606172,,,494941,,,494941,291261,,203680,72432,276112,40414,235698,,,235698,74685,,310383,208335,,27363,281640,,28743,1.17
1721,國慶科技,2021Q1,twse,726658,703184,,,23474,,,23474,57311,,-33837,-4708,-38545,1450,-39995,,,-39995,1652,,-38343,-39994,,-1,-38342,,-1,-0.22
1722,台肥,2021Q1,twse,2949084,2252640,,,696444,,,696444,329095,,367349,578660,946009,197717,748292,,,748292,291378,,1039670,748292,,,1039670,,,0.76
1723,中碳,2021Q1,twse,1668856,1319193,,,349663,,,349663,87104,,262559,23136,285695,51673,234022,,,234022,44557,,278579,235059,,-1037,279089,,-510,1.01
1725,元禎,2021Q1,twse,2378520,2257692,,,120828,,,120828,61587,,59241,6332,65573,11760,53813,,,53813,132179,,185992,53813,,0,185992,,0,0.30
1726,永記,2021Q1,twse,2090014,1497317,,,592697,,,592697,284594,,308103,14467,322570,36899,285671,,,285671,25652,,311323,285671,,,311323,,,1.76
1727,中華化,2021Q1,twse,430145,350425,,,79720,,,79720,52237,,27483,6450,33933,5800,28133,10271,,38404,136,,38540,37454,,950,37577,,963,0.35
1730,花仙子,2021Q1,twse,902424,507302,,,395122,11138,12036,396020,277630,,118390,8105,126495,29518,96977,,,96977,-10720,,86257,87764,,9213,77071,,9186,1.39
1731,美吾華,2021Q1,twse,308633,108310,,,200323,,,200323,137907,0,62416,-2913,59503,13526,45977,,,45977,28080,,74057,45977,,,74057,,,0.35
1732,毛寶,2021Q1,twse,158134,93279,,,64855,,,64855,56199,,8656,-314,8342,1793,6549,,,6549,-44,,6505,6549,,,6505,,,0.15
1733,五鼎,2021Q1,twse,576388,425920,,,150468,,,150468,88198,,62270,-21737,40533,6468,34065,,,34065,112,,34177,34161,,-96,34272,,-95,0.34
1734,杏輝,2021Q1,twse,616844,410246,,,206598,,,206598,219856,,-13258,3415,-9843,10510,-20353,,,-20353,-5833,,-26186,5034,,-25387,238,,-26424,0.03
1735,日勝化,2021Q1,twse,681553,582740,,,98813,,,98813,91113,,7700,-3666,4034,1897,2137,,,2137,-5758,,-3621,2137,,,-3621,,,0.02
1736,喬山,2021Q1,twse,7269513,3715773,,,3553740,,,3553740,3475255,,78485,67081,145566,54636,90930,,,90930,-247426,,-156496,67533,,23397,-143463,,-13033,0.22
1737,臺鹽,2021Q1,twse,790085,468496,,,321589,,,321589,192140,,129449,-1844,127605,25562,102043,,,102043,-150,,101893,102563,,-520,102413,,-520,0.51
1752,南光,2021Q1,twse,423095,282686,,,140409,,,140409,81305,,59104,-3435,55669,10884,44785,,,44785,-2,,44783,44785,,,44783,,,0.44
1760,寶齡富錦,2021Q1,twse,374049,203652,,,170397,0,,170397,171856,,-1459,-6094,-7553,17233,-24786,,,-24786,3485,,-21301,-24786,,,-21301,,,-0.32
1762,中化生,2021Q1,twse,421610,208086,,,213524,,,213524,103957,,109567,7962,117529,19219,98310,,,98310,28715,,127025,98247,,63,126960,,65,1.27
1773,勝一,2021Q1,twse,2293802,1538981,,,754821,,,754821,302960,,451861,19099,470960,92965,377995,,,377995,-9710,,368285,377995,,0,368285,,0,2.10
1776,展宇,2021Q1,twse,373913,293921,,,79992,,,79992,47449,,32543,-1151,31392,6303,25089,,,25089,-2139,,22950,20951,,4138,18911,,4039,0.30
1783,和康生,2021Q1,twse,111009,50924,,,60085,0,,60085,38563,,21522,3861,25383,3763,21620,,,21620,28,,21648,21620,,,21648,,,0.31
1786,科妍,2021Q1,twse,111231,29427,,,81804,,,81804,48568,,33236,-2208,31028,6388,24640,,,24640,-9,,24631,24640,,,24631,,,0.40
1789,神隆,2021Q1,twse,641136,276368,,,364768,,,364768,254415,,110353,2450,112803,22565,90238,,,90238,191784,,282022,90238,,,282022,,,0.11
1795,美時,2021Q1,twse,3324389,1827561,,,1496828,,,1496828,782612,,714216,-120855,593361,144478,448883,,,448883,-105102,,343781,448883,0,0,343781,0,0,1.85
1802,台玻,2021Q1,twse,11638644,8313329,,,3325315,,,3325315,1248289,-6558,2070468,-22481,2047987,192736,1855251,34086,,1889337,-274997,,1614340,1785656,,103681,1530759,,83581,0.61
1805,寶徠,2021Q1,twse,7416,4097,,,3319,,,3319,14521,,-11202,-4212,-15414,0,-15414,,,-15414,-79,,-15493,-15414,,,-15493,,,-0.15
1806,冠軍,2021Q1,twse,593987,523627,,,70360,,,70360,173699,,-103339,-60165,-163504,5625,-169129,,,-169129,62570,,-106559,-169129,,0,-106559,,0,-0.39
1808,潤隆,2021Q1,twse,3325954,2497783,,,828171,,,828171,223505,,604666,2403,607069,146879,460190,,,460190,-30890,,429300,460190,,,429300,,,1.24
1809,中釉,2021Q1,twse,518176,409426,,,108750,,,108750,103538,6068,11280,2579,13859,3421,10438,,,10438,-11163,,-725,13932,,-3494,7500,,-8225,0.08
1810,和成,2021Q1,twse,1185829,897881,,,287948,,,287948,293988,,-6040,-3040,-9080,5781,-14861,,,-14861,149908,,135047,-12278,,-2583,137482,,-2435,-0.03
1817,凱撒衛,2021Q1,twse,560192,364537,,,195655,,,195655,122598,-1224,71833,-783,71050,16338,54712,,,54712,16632,,71344,53657,,1055,70289,,1055,0.74
1903,士紙,2021Q1,twse,130845,55032,,,75813,,,75813,49979,,25834,75631,101465,3594,97871,0,,97871,67575,,165446,97871,,,165446,,,0.38
1904,正隆,2021Q1,twse,10286788,7457162,,,2829626,,,2829626,1398343,,1431283,217376,1648659,393992,1254667,,,1254667,74906,,1329573,1242194,,12473,1299731,,29842,1.12
1905,華紙,2021Q1,twse,5477278,4847181,,2125,632222,,,632222,520590,,111632,5283,116915,15482,101433,,,101433,148771,,250204,94830,,6603,254972,,-4768,0.09
1906,寶隆,2021Q1,twse,80955,57792,,,23163,,,23163,23100,,63,392,455,0,455,,,455,528804,,529259,,,,,,,0.00
1907,永豐餘,2021Q1,twse,21314265,16002507,,2125,5313883,,,5313883,2575116,,2738767,130579,2869346,550336,2319010,,,2319010,1472142,,3791152,1557980,,761030,2954747,,836405,0.94
1909,榮成,2021Q1,twse,11208701,9106703,,,2101998,,,2101998,1065249,,1036749,-380522,656227,146523,509704,,,509704,353068,,862772,509610,,94,862762,,10,0.40
2002,中鋼,2021Q1,twse,97821598,81848298,,,15973300,,,15973300,3484112,,12489188,609992,13099180,2291438,10807742,,,10807742,803880,,11611622,9026676,,1781066,9627482,,1984140,0.58
2006,東和鋼鐵,2021Q1,twse,12850755,10604421,,,2246334,,,2246334,550801,,1695533,130488,1826021,340563,1485458,0,,1485458,32876,,1518334,1482865,,2593,1515839,,2495,1.38
2007,燁興,2021Q1,twse,1672594,1541008,,,131586,,,131586,44177,,87409,-68386,19023,829,18194,,,18194,-729,,17465,18194,,0,17465,,0,0.03
2008,高興昌,2021Q1,twse,273665,253524,,,20141,,,20141,22968,,-2827,-9856,-12683,0,-12683,,,-12683,91222,,78539,,,,,,,-0.06
2009,第一銅,2021Q1,twse,689150,600709,,,88441,,,88441,15115,,73326,48692,122018,15476,106542,,,106542,41713,,148255,,,,,,,0.30
2010,春源,2021Q1,twse,5460042,4920630,,,539412,,,539412,238388,,301024,39351,340375,69518,270857,,,270857,-12103,,258754,261132,,9725,254834,,3920,0.40
2012,春雨,2021Q1,twse,2316921,1897477,,,419444,,,419444,219256,,200188,-8997,191191,41432,149759,,,149759,9877,,159636,123469,,26290,139096,,20540,0.47
2013,中鋼構,2021Q1,twse,3538437,3280213,,,258224,,,258224,200586,,57638,31237,88875,13268,75607,,,75607,17469,,93076,75607,,,93076,,,0.39
2014,中鴻,2021Q1,twse,10830522,8882388,,,1948134,,,1948134,212685,,1735449,-35298,1700151,133,1700018,,,1700018,175486,,1875504,1700018,,,1875504,,,1.18
2015,豐興,2021Q1,twse,7895674,6861456,,,1034218,,,1034218,219080,,815138,23286,838424,163501,674923,,,674923,248458,,923381,674923,,0,923381,,0,1.16
2017,官田鋼,2021Q1,twse,1027727,784648,,,243079,,,243079,93757,-56,149266,14891,164157,714,163443,,,163443,33904,,197347,159517,,3926,187863,,9484,0.48
2020,美亞,2021Q1,twse,1363838,1164669,,,199169,1798,1143,198514,81508,,117006,245514,362520,34935,327585,,,327585,36721,,364306,327563,,22,364273,,33,1.47
2022,聚亨,2021Q1,twse,2969364,2470139,,,499225,,,499225,124721,,374504,-76276,298228,20589,277639,0,,277639,-135727,,141912,190656,,86983,104366,,37546,0.40
2023,燁輝,2021Q1,twse,18690275,16695620,,,1994655,,,1994655,931188,,1063467,342676,1406143,292796,1113347,,,1113347,-99918,,1013429,1104219,,9128,1011012,,2417,0.58
2024,志聯,2021Q1,twse,363650,307339,,,56311,,,56311,21546,,34765,-602,34163,6833,27330,,,27330,0,,27330,,,,,,,0.28
2025,千興,2021Q1,twse,448021,401914,,,46107,,,46107,7044,-407,38656,-47,38609,0,38609,,,38609,-3475,,35134,,,,,,,0.14
2027,大成鋼,2021Q1,twse,20982347,16062581,,,4919766,,,4919766,2062766,261,2857261,-481633,2375628,592016,1783612,,,1783612,550733,,2334345,1432316,,351296,1973452,,360893,0.88
2028,威致,2021Q1,twse,2768771,2411948,,,356823,,,356823,46633,,310190,-3278,306912,-1908,308820,,,308820,-7177,,301643,,,,,,,0.95
2029,盛餘,2021Q1,twse,3207718,2731270,,,476448,,,476448,139555,,336893,15247,352140,68646,283494,,,283494,-4094,,279400,276519,,6975,272866,,6534,0.86
2030,彰源,2021Q1,twse,2979021,2553118,,,425903,,,425903,227452,,198451,-36474,161977,37057,124920,,,124920,-12231,,112689,124920,,,112689,,,0.45
2031,新光鋼,2021Q1,twse,3234422,2643723,,,590699,1988,1265,589976,107890,,482086,254385,736471,117592,618879,,,618879,135695,,754574,615789,,3090,751483,,3091,2.00
2032,新鋼,2021Q1,twse,859129,773929,,,85200,,,85200,27402,,57798,3120,60918,11742,49176,,,49176,995,,50171,,,,,,,0.38
2033,佳大,2021Q1,twse,195562,172530,,,23032,,,23032,18652,,4380,-730,3650,753,2897,,,2897,2871,,5768,,,,,,,0.04
2034,允強,2021Q1,twse,3391722,2980096,,,411626,,,411626,254959,,156667,118645,275312,77496,197816,,,197816,-599966,,-402150,197816,,,-402150,,,0.45
2038,海光,2021Q1,twse,2290943,2151935,,,139008,,,139008,42255,,96753,3409,100162,21879,78283,,,78283,-21082,,57201,81450,,-3167,60643,,-3442,0.45
2049,上銀,2021Q1,twse,5991447,4087151,,,1904296,,,1904296,1093606,,810690,-143470,667220,187821,479399,,,479399,521751,,1001150,532096,,-52697,1053880,,-52730,1.61
2059,川湖,2021Q1,twse,1276761,637369,,,639392,,,639392,142997,,496395,45203,541598,108320,433278,,,433278,792,,434070,433278,,,434070,,,4.55
2062,橋椿,2021Q1,twse,2005495,1751728,,,253767,,,253767,182666,,71101,2729,73830,14516,59314,,,59314,-9630,,49684,59428,,-114,49798,,-114,0.36
2069,運錩,2021Q1,twse,2532093,2218843,,,313250,,,313250,158318,,154932,-32990,121942,21511,100431,,,100431,12874,,113305,100431,,,113305,,,0.65
2101,南港,2021Q1,twse,2201075,1636970,,,564105,586,876,564395,496165,,68230,169825,238055,33258,204797,,,204797,-37257,,167540,204797,,,167540,,,0.26
2102,泰豐,2021Q1,twse,548931,564271,,,-15340,,,-15340,230215,,-245555,-13726,-259281,647,-259928,-5524,,-265452,98829,,-166623,-265452,,,-166623,,,-0.58
2103,台橡,2021Q1,twse,8216811,6211295,,,2005516,,,2005516,763960,55346,1296902,188502,1485404,399273,1086131,,,1086131,58974,,1145105,896970,,189161,972451,,172654,1.09
2104,國際中橡,2021Q1,twse,5363519,4214896,,,1148623,,,1148623,534533,,614090,-18895,595195,195543,399652,,,399652,506571,,906223,428582,,-28930,929742,,-23519,0.44
2105,正新,2021Q1,twse,27566210,20592211,,,6973999,,,6973999,3938729,,3035270,-447754,2587516,767451,1820065,,,1820065,-557963,,1262102,1813675,,6390,1259904,,2198,0.56
2106,建大,2021Q1,twse,8563973,6461605,,,2102368,,,2102368,1294351,-1415,806602,23173,829775,147060,682715,,,682715,-37467,,645248,682715,,0,645248,,0,0.75
2107,厚生,2021Q1,twse,934413,624324,,,310089,,,310089,68085,,242004,727,242731,27161,215570,,,215570,234423,,449993,215570,,0,449993,,0,0.63
2108,南帝,2021Q1,twse,6952651,2682144,,,4270507,,,4270507,800236,,3470271,2208,3472479,759536,2712943,,,2712943,-6273,,2706670,2683199,,29744,2676926,,29744,5.45
2109,華豐,2021Q1,twse,1311002,965780,,,345222,,,345222,141271,,203951,27372,231323,53182,178141,,,178141,-116764,,61377,116029,,62112,64867,,-3490,0.42
2114,鑫永銓,2021Q1,twse,416310,215135,,,201175,,,201175,37756,,163419,-5940,157479,31495,125984,,,125984,,,125984,,,,,,,1.78
2115,六暉-KY,2021Q1,twse,868372,643884,,,224488,,,224488,85012,,139476,3244,142720,40985,101735,,,101735,-10253,,91482,101735,,,91482,,,1.13
2201,裕隆,2021Q1,twse,20471216,14495391,,,5975825,,-780,5975045,4120147,,1854898,615697,2470595,440945,2029650,,,2029650,-33234,,1996416,1358135,,671515,1354725,,641691,1.39
2204,中華,2021Q1,twse,8644686,7007676,,,1637010,12366,,1624644,832912,,791732,752529,1544261,188421,1355840,,,1355840,52031,,1407871,1283877,,71963,1352010,,55861,2.35
2206,三陽工業,2021Q1,twse,9978399,7915542,,,2062857,,,2062857,1343609,,719248,42151,761399,141452,619947,,,619947,11599,,631546,592147,,27800,597804,,33742,0.74
2208,台船,2021Q1,twse,4528155,4408505,,,119650,,,119650,146187,,-26537,60236,33699,-155,33854,,,33854,,,33854,33854,,,33854,,,0.07
2211,長榮鋼,2021Q1,twse,3048197,2483122,,,565075,,,565075,153270,,411805,2424,414229,73023,341206,,,341206,860022,,1201228,257395,,83811,1106496,,94732,0.65
2227,裕日車,2021Q1,twse,7900885,7008519,,,892366,,,892366,816081,-18,76267,935597,1011864,202689,809175,,,809175,-86812,,722363,809175,,,722363,,,2.70
2228,劍麟,2021Q1,twse,988337,749166,,,239171,,,239171,169524,,69647,13664,83311,18176,65135,,,65135,-10202,,54933,65135,,,54933,,,0.85
2231,為升,2021Q1,twse,1162902,640761,,,522141,,,522141,252505,,269636,-864,268772,52531,216241,,,216241,-7481,,208760,196893,,19348,189508,,19252,1.61
2233,宇隆,2021Q1,twse,787075,518647,,,268428,,,268428,119826,,148602,6948,155550,30216,125334,,,125334,-12745,,112589,128909,,-3575,117814,,-5225,2.14
2236,百達-KY,2021Q1,twse,325104,243342,,,81762,,,81762,71875,,9887,124,10011,6456,3555,,,3555,19628,,23183,5434,,-1879,20999,,2184,0.12
2239,英利-KY,2021Q1,twse,4434605,3751539,,,683066,,,683066,553031,,130035,88383,218418,20419,197999,,,197999,-165406,,32593,152161,,45838,7460,,25133,1.29
2241,艾姆勒,2021Q1,twse,237771,181506,,,56265,,,56265,38430,,17835,-6188,11647,2343,9304,,,9304,-152,,9152,9304,0,0,9152,0,0,0.11
2243,宏旭-KY,2021Q1,twse,191751,151059,,,40692,,,40692,28886,,11806,-20870,-9064,-20,-9044,,,-9044,23241,,14197,-9044,,,14197,,,-0.20
2247,汎德永業,2021Q1,twse,10311965,9106587,,,1205378,,,1205378,856286,2569,351661,2377,354038,74388,279650,,,279650,,,279650,279650,,,279650,,,3.46
2250,IKKA-KY,2021Q1,twse,963516,770184,,,193332,,,193332,131360,,61972,9004,70976,18861,52115,,,52115,-18399,,33716,52115,,,33716,,,2.37
2301,光寶科,2021Q1,twse,37718016,31000331,,,6717685,,,6717685,4611087,,2106598,3380717,5487315,1212118,4275197,,,4275197,723867,,4999064,4263410,,11787,4996646,,2418,1.83
2302,麗正,2021Q1,twse,163693,118079,,,45614,,,45614,43017,,2597,4201,6798,2002,4796,,,4796,802,,5598,4796,,,5598,,,0.03
2303,聯電,2021Q1,twse,47097012,34602710,,,12494302,,,12494302,5932203,1059648,7621747,3361322,10983069,1094171,9888898,,,9888898,3555990,,13444888,10427915,,-539017,13983907,,-539019,0.85
2305,全友,2021Q1,twse,141250,92232,,,49018,,,49018,62669,,-13651,26985,13334,5663,7671,,,7671,-11566,,-3895,5682,,1989,-5531,,1636,0.03
2308,台達電,2021Q1,twse,72485283,50878062,,,21607221,,,21607221,14105997,,7501224,1313023,8814247,1770952,7043295,,,7043295,1621759,,8665054,6580300,,462995,8060480,,604574,2.53
2312,金寶,2021Q1,twse,34200963,31786765,,,2414198,,,2414198,1861494,,552704,-182445,370259,177702,192557,,,192557,466135,,658692,82133,,110424,820978,,-162286,0.06
2313,華通,2021Q1,twse,13407702,11027805,,,2379897,,,2379897,1108510,,1271387,-63393,1207994,276657,931337,,,931337,-92218,,839119,931337,,0,839119,,,0.78
2314,台揚,2021Q1,twse,1001216,893389,,,107827,,,107827,226313,,-118486,3605,-114881,-3187,-111694,,,-111694,-4526,,-116220,-111694,,0,-116220,,0,-0.49
2316,楠梓電,2021Q1,twse,1174472,1094030,,,80442,,,80442,103178,,-22736,157949,135213,29946,105267,,,105267,71396,,176663,105267,,,176663,,,0.58
2317,鴻海,2021Q1,twse,1347112823,1268980278,,,78132545,,,78132545,50562949,,27569596,11619477,39189073,8209821,30979252,,,30979252,6316755,,37296007,28161775,,2817477,34211928,,3084079,2.03
2321,東訊,2021Q1,twse,247163,184889,,,62274,,,62274,56394,,5880,572,6452,1566,4886,,,4886,10836,,15722,1364,,3522,12200,,3522,0.03
2323,中環,2021Q1,twse,2199270,1671184,,,528086,,,528086,540817,,-12731,-175232,-187963,11140,-199103,,,-199103,-33816,,-232919,-191643,,-7460,-225408,,-7511,-0.17
2324,仁寶,2021Q1,twse,269991533,260389951,,,9601582,,,9601582,6326694,,3274888,393753,3668641,760006,2908635,,,2908635,318624,,3227259,2620164,,288471,2932087,,295172,0.60
2327,國巨*,2021Q1,twse,23749028,14453493,,,9295535,,,9295535,3251357,,6044178,433808,6477986,1443031,5034955,,,5034955,-788561,,4246394,5023997,,10958,4235257,,11137,10.17
2328,廣宇,2021Q1,twse,4871995,4348282,,,523713,,,523713,268142,,255571,13912,269483,68990,200493,,,200493,526047,,726540,168992,,31501,739282,,-12742,0.33
2329,華泰,2021Q1,twse,3788896,3270989,,,517907,,,517907,244412,0,273495,7930,281425,61071,220354,,,220354,-6227,,214127,220354,,,214127,,,0.40
2330,台積電,2021Q1,twse,362410230,172635011,,,189775219,,64211,189839430,39111833,-189407,150538190,4526199,155064389,15325640,139738749,,,139738749,5967010,,145705759,139690493,,48256,145657311,,48448,5.39
2331,精英,2021Q1,twse,6514587,6042193,,,472394,,,472394,727165,,-254771,39384,-215387,6871,-222258,,,-222258,-21146,,-243404,-222110,,-148,-243155,,-249,-0.40
2332,友訊,2021Q1,twse,3897646,2665397,,,1232249,,,1232249,1100288,,131961,-18942,113019,29164,83855,,,83855,-29876,,53979,60870,,22985,30788,,23191,0.09
2337,旺宏,2021Q1,twse,9627145,6326424,,,3300721,,,3300721,2132658,,1168063,-177070,990993,74806,916187,,,916187,280693,,1196880,916338,,-151,1197031,,-151,0.50
2338,光罩,2021Q1,twse,1276063,941503,,,334560,,,334560,262071,,72489,266801,339290,56355,282935,,,282935,-1482,,281453,336218,,-53283,334736,,-53283,1.64
2340,台亞,2021Q1,twse,1583411,1086858,,,496553,,,496553,214394,,282159,17217,299376,54315,245061,,,245061,-226,,244835,245059,,2,244833,,2,0.66
2342,茂矽,2021Q1,twse,411124,345492,,,65632,,,65632,56522,,9110,34767,43877,0,43877,,,43877,1410,,45287,43534,,343,44950,,337,0.28
2344,華邦電,2021Q1,twse,21325358,13314740,,,8010618,,,8010618,5714797,,2295821,-102223,2193598,484496,1709102,,,1709102,1147582,,2856684,1586163,,122939,2694660,,162024,0.40
2345,智邦,2021Q1,twse,13198379,10665320,,,2533059,,,2533059,1331440,,1201619,171054,1372673,249738,1122935,,,1122935,-14739,,1108196,1122936,,-1,1108197,,-1,2.02
2347,聯強,2021Q1,twse,86744611,82674959,,,4069652,,,4069652,1911315,,2158337,902206,3060543,386153,2674390,,,2674390,-57238,,2617152,2537575,,136815,2705685,,-88533,1.52
2348,海悅,2021Q1,twse,1296184,467191,,,828993,,,828993,173664,,655329,-12208,643121,138839,504282,,,504282,28687,,532969,474311,,29971,502998,,29971,4.90
2349,錸德,2021Q1,twse,1769426,1473382,,,296044,,,296044,340927,,-44883,30940,-13943,27224,-41167,,,-41167,14025,,-27142,-98679,,57512,-21242,,-5900,-0.14
2351,順德,2021Q1,twse,2452214,1970939,,,481275,,0,481275,213637,,267638,-24993,242645,50987,191658,0,,191658,-7796,,183862,185031,,6627,177235,,6627,1.02
2352,佳世達,2021Q1,twse,50903681,43403061,,,7500620,,,7500620,5782746,,1717874,1414719,3132593,523950,2608643,,,2608643,1444490,,4053133,2111632,,497011,3561676,,491457,1.07
2353,宏碁,2021Q1,twse,71555463,63243605,,,8311858,,,8311858,5535310,29721,2806269,969242,3775511,977953,2797558,,,2797558,85217,,2882775,2743006,,54552,2801549,,81226,0.91
2354,鴻準,2021Q1,twse,20273666,18623199,,,1650467,,,1650467,961934,,688533,458413,1146946,164226,982720,,,982720,12144587,,13127307,988706,,-5986,13133268,,-5961,0.70
2355,敬鵬,2021Q1,twse,4266961,4017049,,,249912,,,249912,347832,,-97920,44568,-53352,481,-53833,,,-53833,-10230,,-64063,-53834,,1,-63967,,-96,-0.14
2356,英業達,2021Q1,twse,111848189,106728005,,,5120184,,,5120184,4138836,,981348,423881,1405229,328082,1077147,,,1077147,73089,,1150236,1144719,,-67572,1219734,,-69498,0.32
2357,華碩,2021Q1,twse,116161682,90395511,,,25766171,4420,,25761751,14252986,,11508765,1297057,12805822,2587451,10218371,0,,10218371,5175164,,15393535,9791411,,426960,14973188,,420347,13.18
2359,所羅門,2021Q1,twse,961228,760318,,,200910,,,200910,184588,,16322,49277,65599,12850,52749,,,52749,-10167,,42582,55040,,-2291,48238,,-5656,0.32
2360,致茂,2021Q1,twse,4273278,2168369,,,2104909,,152,2105061,1215615,,889446,1799193,2688639,429970,2258669,,,2258669,136158,,2394827,2247521,,11148,2385111,,9716,5.36
2362,藍天,2021Q1,twse,5603929,4336108,,,1267821,,,1267821,741263,,526558,-91239,435319,115275,320044,,,320044,346469,,666513,320044,,,666513,,,0.54
2363,矽統,2021Q1,twse,51152,32684,,,18468,,,18468,98017,,-79549,78422,-1127,22,-1149,,,-1149,1047028,,1045879,240,,-1389,1047268,,-1389,0.00
2364,倫飛,2021Q1,twse,185269,130242,,,55027,,,55027,62187,,-7160,6221,-939,0,-939,,,-939,2224,,1285,292,,-1231,2553,,-1268,0.00
2365,昆盈,2021Q1,twse,431782,308949,,,122833,,,122833,67994,,54839,5920,60759,10243,50516,,,50516,3530,,54046,50446,,70,54135,,-89,0.22
2367,燿華,2021Q1,twse,3411592,3327607,,,83985,,,83985,479272,,-395287,2026489,1631202,460023,1171179,,,1171179,46059,,1217238,1171179,,0,1217238,,0,1.89
2368,金像電,2021Q1,twse,5789536,4467756,,,1321780,,,1321780,541976,8981,788785,-10404,778381,183365,595016,,,595016,-17770,,577246,595016,,0,577246,,,1.10
2369,菱生,2021Q1,twse,1710780,1460571,,,250209,,,250209,118655,,131554,16772,148326,34364,113962,,,113962,-6063,,107899,107822,,6140,101759,,6140,0.29
2371,大同,2021Q1,twse,6568089,5099368,,,1468721,,,1468721,1501482,391,-32370,-497697,-530067,27016,-557083,,,-557083,-203647,,-760730,-300838,,-256245,-451335,,-309395,-0.13
2373,震旦行,2021Q1,twse,3222748,1808541,,,1414207,-14073,,1428280,1127332,,300948,78593,379541,100279,279262,,,279262,-457,,278805,258958,,20304,265683,,13122,1.15
2374,佳能,2021Q1,twse,615759,466513,,,149246,,,149246,267678,,-118432,17960,-100472,13451,-113923,,,-113923,62244,,-51679,-120135,,6212,-56420,,4741,-0.43
2375,凱美,2021Q1,twse,1716545,1345801,,,370744,,,370744,210367,,160377,79995,240372,28873,211499,0,,211499,85779,,297278,243865,-32467,101,303052,-5849,75,1.80
2376,技嘉,2021Q1,twse,28366960,21532481,,,6834479,,,6834479,3608524,,3225955,196726,3422681,663970,2758711,,,2758711,604084,,3362795,2759310,,-599,3363394,,-599,4.34
2377,微星,2021Q1,twse,48004960,38852299,,,9152661,,,9152661,4157024,,4995637,156560,5152197,982356,4169841,,,4169841,-118876,,4050965,4169841,,,4050965,,,4.94
2379,瑞昱,2021Q1,twse,23340746,12887943,,,10452803,,,10452803,7460016,,2992787,190062,3182849,128078,3054771,,,3054771,602110,,3656881,3054765,,6,3656875,,6,5.98
2380,虹光,2021Q1,twse,635673,511861,,,123812,,,123812,178705,,-54893,-6980,-61873,0,-61873,,,-61873,-24319,,-86192,-61845,,-28,-86155,,-37,-0.35
2382,廣達,2021Q1,twse,268953612,251932252,,,17021360,7199,3867,17018028,8375128,,8642900,278189,8921089,1687077,7234012,,,7234012,4525401,,11759413,7097463,,136549,11570223,,189190,1.84
2383,台光電,2021Q1,twse,8003723,6116708,,,1887015,,,1887015,653816,,1233199,-8988,1224211,259649,964562,,,964562,-87144,,877418,963280,,1282,876270,,1148,2.89
2385,群光,2021Q1,twse,25137047,20741151,,,4395896,,,4395896,2546962,,1848934,503599,2352533,464461,1888072,,,1888072,495647,,2383719,1568935,,319137,2055520,,328199,2.23
2387,精元,2021Q1,twse,5225758,4593119,,,632639,,,632639,331609,,301030,-16916,284114,79296,204818,,,204818,-65593,,139225,191920,,12898,133979,,5246,1.00
2388,威盛,2021Q1,twse,1569700,1021505,,,548195,,,548195,1039753,,-491558,2271363,1779805,27881,1751924,,,1751924,-73891,,1678033,1666266,,85658,1592385,,85648,3.38
2390,云辰,2021Q1,twse,138673,111350,,,27323,,,27323,111242,,-83919,1605627,1521708,179919,1341789,,,1341789,11039,,1352828,1341774,,15,1352813,,15,6.27
2392,正崴,2021Q1,twse,19874162,17768382,,,2105780,,,2105780,1846246,,259534,108780,368314,166884,201430,,,201430,-224001,,-22571,25427,,176003,-193738,,171167,0.05
