date,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,asof
2018-01-29,196.74000000,197.19000000,180.01000000,181.50000000,36900.24385000,6841796.67623810,18605,13892.86110000,2581121.38679950,2026-09-20
2018-01-30,181.51000000,181.96000000,160.59000000,168.21000000,56599.48048000,9714236.04562830,30313,22464.14624000,3860900.60489430,2026-09-20
2018-01-31,168.10000000,169.31000000,157.50000000,165.19000000,37253.63137000,6066209.67681110,22621,15671.22412000,2551442.29591890,2026-09-20
2018-02-01,164.83000000,167.20000000,132.00000000,143.69000000,64818.91744000,9681259.49916770,32711,29886.71476000,4465753.55994270,2026-09-20
2018-02-02,144.04000000,147.00000000,108.52000000,131.68000000,124193.03592000,15940474.89218790,55200,51812.38821000,6664419.05236070,2026-09-20
2018-02-03,131.99000000,166.99000000,120.06000000,160.30000000,143242.70975000,21386022.97195930,55345,75068.15025000,11218120.71455160,2026-09-20
2018-02-04,160.86000000,174.75000000,138.00000000,147.09000000,300059.19271000,46812220.17720890,101423,138377.96242000,21607673.59732960,2026-09-20
2018-02-05,147.29000000,153.96000000,116.60000000,125.17000000,299970.42074000,40146290.06977090,91798,143903.02671000,19215186.40728450,2026-09-20
2018-02-06,125.17000000,147.00000000,106.50000000,141.00000000,393108.74790000,49029234.27725300,117861,193845.02323000,24175888.64083430,2026-09-20
2018-02-07,140.96000000,157.00000000,130.01000000,137.21000000,178588.57054000,25755598.05865620,63415,88303.34573000,12736779.38408620,2026-09-20
2018-02-08,137.97000000,143.50000000,137.20000000,142.37000000,3877.47235000,547053.00730280,1385,1905.60024000,268489.35745770,2026-09-20
2018-02-09,142.37000000,164.40000000,142.37000000,163.73000000,65205.08736000,10150897.42150240,27598,32699.20208000,5088066.44558890,2026-09-20
2018-02-10,163.74000000,169.00000000,146.01000000,154.65000000,133107.16189000,21097674.31395380,57987,63172.37194000,10014612.25213940,2026-09-20
2018-02-11,154.62000000,156.10000000,139.00000000,148.28000000,90638.82249000,13496062.27590880,51011,42721.53643000,6352773.85900540,2026-09-20
2018-02-12,148.28000000,163.75000000,146.04000000,161.49000000,92515.29686000,14589621.47037760,49748,45833.44529000,7226598.56710700,2026-09-20
2018-02-13,161.55000000,162.95000000,152.00000000,159.63000000,76565.21628000,12069558.83417410,40116,36067.65160000,5682209.14513960,2026-09-20
2018-02-14,159.45000000,218.60000000,158.94000000,212.25000000,734010.65110000,144508206.89091850,274802,353663.59617000,69704908.01745660,2026-09-20
2018-02-15,212.25000000,236.66000000,206.50000000,220.64000000,676400.69461000,150844274.53771310,285935,328717.11409000,73340181.62978030,2026-09-20
2018-02-16,220.64000000,235.58000000,208.56000000,228.08000000,408040.45123000,90688669.04928490,183771,200015.78840000,44456763.58195970,2026-09-20
2018-02-17,228.00000000,232.20000000,222.78000000,228.00000000,190064.55131000,43303634.02177070,88178,88820.88315000,20252097.76582040,2026-09-20
2018-02-18,228.08000000,231.39000000,210.10000000,213.66000000,302164.90588000,66870686.08985430,134218,143625.12839000,31788439.12515750,2026-09-20
2018-02-19,213.23000000,226.50000000,196.00000000,221.44000000,171716.19683000,37779444.70496560,83172,83717.63492000,18469716.14117120,2026-09-20
2018-02-20,221.44000000,254.80000000,221.00000000,228.51000000,534334.84146000,128317944.01818600,198469,262679.81851000,63044328.88227120,2026-09-20
2018-02-21,228.50000000,233.53000000,203.12000000,209.60000000,493443.00002000,106976453.09278310,174112,238801.17417000,51774388.91609980,2026-09-20
2018-02-22,209.60000000,222.00000000,188.00000000,192.61000000,396496.54890000,80299085.59456320,152795,189954.96977000,38471408.79557930,2026-09-20
2018-02-23,192.69000000,216.28000000,182.00000000,206.40000000,427034.15419000,85820511.91913450,168771,212092.58389000,42574241.82317950,2026-09-20
2018-02-24,206.38000000,219.00000000,192.30000000,206.50000000,326443.09261000,67239268.01249550,118056,150389.37783000,31010729.50580580,2026-09-20
2018-02-25,206.69000000,223.17000000,198.94000000,217.78000000,314689.26189000,66459733.72921810,98439,158263.98399000,33434766.03982420,2026-09-20
2018-02-26,218.16000000,232.30000000,214.43000000,218.50000000,408480.12476000,91104241.05865880,130023,190918.09356000,42612183.53968740,2026-09-20
2018-02-27,218.25000000,224.36000000,211.80000000,214.60000000,248945.78729000,54293702.44714690,80132,103419.72390000,22549585.70914150,2026-09-20
2018-02-28,214.94000000,223.71000000,201.50000000,201.86000000,185588.08799000,39526352.13112940,64499,83032.24038000,17713389.50017380,2026-09-20
2018-03-01,201.86000000,215.00000000,200.20000000,209.17000000,121521.21293000,25319046.47942650,48132,59236.04354000,12350137.14185100,2026-09-20
2018-03-02,209.14000000,214.47000000,203.43000000,212.80000000,89853.18198000,18725901.76087050,39878,40881.60956000,8524518.39121940,2026-09-20
2018-03-03,212.80000000,218.39000000,208.00000000,210.04000000,120120.98049000,25787453.09508830,43220,59657.92828000,12822101.15043700,2026-09-20
2018-03-04,210.00000000,215.34000000,204.50000000,213.19000000,67079.93530000,14045210.12293570,30477,31262.83692000,6553150.34208450,2026-09-20
2018-03-05,213.19000000,217.00000000,208.17000000,210.14000000,71680.40092000,15251073.12713950,31661,31898.03614000,6792958.33724060,2026-09-20
2018-03-06,210.03000000,210.49000000,191.31000000,196.24000000,130006.53725000,26094574.12495490,48522,61495.59179000,12312106.91576720,2026-09-20
2018-03-07,196.20000000,199.28000000,173.08000000,185.25000000,229372.21016000,42660481.22319730,68175,124921.56473000,23167918.58628460,2026-09-20
2018-03-08,185.33000000,187.50000000,173.69000000,175.24000000,160132.53652000,28906501.33471850,53926,79610.77496000,14382372.11102060,2026-09-20
2018-03-09,175.06000000,190.00000000,157.68000000,185.79000000,308773.92425000,53588984.01247140,95879,152486.57819000,26514310.10040400,2026-09-20
2018-03-10,185.88000000,194.99000000,174.48000000,176.74000000,187043.85418000,34636318.13375970,61707,90030.04357000,16701700.40192600,2026-09-20
2018-03-11,176.85000000,194.00000000,169.85000000,188.16000000,197705.66569000,36114840.74376730,64755,99996.46121000,18287681.25649530,2026-09-20
2018-03-12,188.16000000,192.88000000,173.58000000,177.80000000,142835.10745000,26187028.20315480,54266,65520.30963000,12022979.26383370,2026-09-20
2018-03-13,177.80000000,182.90000000,170.51000000,175.01000000,115964.95615000,20385448.39677210,47319,58657.78805000,10316805.80063940,2026-09-20
2018-03-14,175.38000000,177.52000000,156.50000000,160.15000000,151320.17882000,25068333.72766990,58616,69351.03147000,11512190.47853980,2026-09-20
2018-03-15,160.00000000,167.70000000,149.55000000,164.00000000,207428.04449000,33196769.34233900,63297,101178.12101000,16216514.33065610,2026-09-20
2018-03-16,164.00000000,171.60000000,157.50000000,164.10000000,113818.45328000,18718175.61006310,41920,60631.95644000,9981817.65871420,2026-09-20
2018-03-17,164.12000000,165.96000000,150.20000000,151.75000000,105128.93202000,16522818.82921320,38038,49012.46885000,7709985.42933510,2026-09-20
2018-03-18,151.70000000,158.00000000,136.86000000,153.50000000,241693.69755000,35451731.96012660,80391,113562.97990000,16657410.30275950,2026-09-20
2018-03-19,153.59000000,163.88000000,150.66000000,161.20000000,171855.32008000,26919936.39798440,63302,84253.00778000,13203049.67196560,2026-09-20
2018-03-20,161.18000000,174.00000000,155.41000000,168.24000000,125783.56494000,20695744.22470140,47676,62673.93637000,10307779.38551890,2026-09-20
2018-03-21,168.50000000,175.88000000,165.22000000,168.54000000,110902.81246000,18938393.14586640,45091,53541.38786000,9146615.10480070,2026-09-20
2018-03-22,168.43000000,172.64000000,159.51000000,163.65000000,100604.62741000,16639641.32303240,37553,51116.53860000,8462272.43587660,2026-09-20
2018-03-23,163.65000000,169.50000000,156.13000000,168.66000000,80739.90111000,12990746.16794190,31977,39652.33360000,6382270.71748150,2026-09-20
2018-03-24,168.97000000,169.74000000,157.73000000,158.92000000,73773.75243000,12109450.71694160,29402,34255.96771000,5622487.41829180,2026-09-20
2018-03-25,158.81000000,162.89000000,156.75000000,160.01000000,46203.18669000,7379174.83764750,21307,20838.48465000,3331025.10066400,2026-09-20
2018-03-26,160.00000000,161.06000000,141.56000000,147.83000000,99508.29226000,14928884.48893860,40209,47261.55971000,7086969.24725100,2026-09-20
2018-03-27,147.71000000,149.34000000,134.40000000,135.00000000,103463.38910000,14565091.82619180,35412,47854.87858000,6734615.26160680,2026-09-20
2018-03-28,135.00000000,139.75000000,130.10000000,131.22000000,83839.85944000,11261253.99554330,27705,39771.88128000,5342878.03070990,2026-09-20
2018-03-29,131.31000000,132.60000000,112.51000000,114.70000000,187392.76989000,22462324.11536510,53948,87848.64398000,10513595.59862530,2026-09-20
2018-03-30,114.55000000,126.45000000,109.77000000,118.35000000,252079.14240000,29552457.23817430,69432,125984.91161000,14761716.48833620,2026-09-20
2018-03-31,118.10000000,124.28000000,115.26000000,116.05000000,128237.78840000,15387597.55387930,37066,63340.08481000,7599637.09432740,2026-09-20
2018-04-01,116.05000000,118.38000000,109.03000000,114.74000000,113209.88408000,12890391.88632430,35748,56043.18620000,6385693.38877580,2026-09-20
2018-04-02,114.97000000,121.71000000,113.54000000,119.05000000,91168.44423000,10788172.88104210,27432,45883.25756000,5431137.25324940,2026-09-20
2018-04-03,119.03000000,137.25000000,118.00000000,134.04000000,139283.42730000,17832887.34026740,41708,71195.95966000,9100773.48543750,2026-09-20
2018-04-04,133.82000000,134.77000000,115.20000000,118.07000000,168974.97950000,20675256.30119420,51911,78433.91084000,9616291.93397410,2026-09-20
2018-04-05,118.01000000,122.50000000,113.63000000,118.26000000,125611.59831000,14846290.08531570,39718,62049.96342000,7341418.65185190,2026-09-20
2018-04-06,118.41000000,120.15000000,111.31000000,112.79000000,83137.97172000,9505959.68450770,25277,37526.14367000,4287167.47359310,2026-09-20
2018-04-07,112.70000000,119.72000000,112.19000000,115.80000000,73178.28817000,8566752.71608500,23798,40377.16106000,4727253.90565960,2026-09-20
2018-04-08,115.80000000,118.49000000,115.34000000,117.55000000,42540.37579000,4974656.47312480,16718,21030.42335000,2461313.17626280,2026-09-20
2018-04-09,117.80000000,122.99000000,112.48000000,114.79000000,98639.79044000,11532234.07972710,30073,44039.48260000,5153743.99766360,2026-09-20
2018-04-10,114.62000000,115.26000000,111.25000000,114.25000000,54554.53212000,6206852.14147880,17673,26857.86969000,3058234.55703770,2026-09-20
2018-04-11,114.25000000,119.59000000,112.92000000,118.40000000,62636.41007000,7213019.40881650,19511,30698.81459000,3538005.62778500,2026-09-20
2018-04-12,118.40000000,130.90000000,112.92000000,129.67000000,232191.22828000,28190785.75062570,65320,125324.70288000,15235887.02896850,2026-09-20
2018-04-13,129.62000000,133.98000000,123.55000000,125.10000000,187842.62140000,24181800.33311260,50478,92209.01917000,11884578.38213390,2026-09-20
2018-04-14,125.28000000,129.71000000,124.00000000,126.40000000,77108.42942000,9769310.99783110,138315,37623.54085000,4772904.90639530,2026-09-20
2018-04-15,126.40000000,132.99000000,126.40000000,132.45000000,61105.32594000,7961965.48579820,18549,31087.18574000,4052608.67941380,2026-09-20
2018-04-16,132.45000000,133.49000000,124.88000000,128.96000000,86544.75050000,11079471.42206030,21422,39332.08196000,5030155.64902360,2026-09-20
2018-04-17,128.76000000,140.50000000,128.73000000,132.09000000,165601.88021000,22412227.67370600,42354,84527.40941000,11439490.38351590,2026-09-20
2018-04-18,132.10000000,141.43000000,131.50000000,140.36000000,100942.78845000,13851175.14813970,26882,49319.41236000,6765414.42965060,2026-09-20
2018-04-19,140.36000000,147.48000000,138.51000000,146.71000000,97431.94319000,13912412.55674140,28013,48511.84064000,6932582.91964290,2026-09-20
2018-04-20,146.50000000,156.49000000,142.62000000,155.71000000,139102.83366000,20855523.29368250,40989,66532.93312000,9979120.68837340,2026-09-20
2018-04-21,155.50000000,156.94000000,139.80000000,148.40000000,150940.43752000,22447754.90338590,45250,70525.22780000,10494034.04167880,2026-09-20
2018-04-22,148.38000000,153.14000000,144.26000000,146.38000000,84286.79520000,12575028.72978870,27696,40274.52592000,6013815.50296830,2026-09-20
2018-04-23,146.38000000,153.67000000,145.80000000,152.56000000,73891.75771000,11150207.81266440,22972,35977.88313000,5430327.00252160,2026-09-20
2018-04-24,152.57000000,166.29000000,152.44000000,164.78000000,172718.06809000,27854951.37863530,45827,84898.39232000,13687630.42640340,2026-09-20
2018-04-25,164.23000000,164.79000000,141.85000000,144.75000000,192757.19523000,29132512.54840670,55270,87285.46959000,13175273.44459250,2026-09-20
2018-04-26,144.74000000,154.84000000,142.00000000,153.19000000,98478.86456000,14546459.95030140,26019,50985.17952000,7550629.78280910,2026-09-20
2018-04-27,153.19000000,153.80000000,144.44000000,144.90000000,95174.33853000,14304916.63320680,27583,41390.55432000,6223237.36235520,2026-09-20
2018-04-28,145.66000000,153.74000000,144.49000000,152.10000000,80642.67696000,12143970.52083100,26844,35874.20397000,5405572.49142820,2026-09-20
2018-04-29,151.89000000,156.87000000,148.00000000,153.50000000,93443.53020000,14243367.23915790,30197,43180.89659000,6588840.76823150,2026-09-20
2018-04-30,153.51000000,154.90000000,147.00000000,148.37000000,92445.57179000,13941608.94019590,27153,39407.46901000,5951200.95243280,2026-09-20
2018-05-01,148.36000000,148.89000000,142.44000000,148.29000000,88367.51511000,12837335.36362920,25648,39447.63151000,5736377.76978860,2026-09-20
2018-05-02,148.28000000,153.76000000,146.21000000,151.58000000,76486.25106000,11423470.36601890,23551,38866.10638000,5803710.77371570,2026-09-20
2018-05-03,151.58000000,165.04000000,150.00000000,161.38000000,190732.67746000,30112567.14556100,52984,100030.92114000,15788733.51859280,2026-09-20
2018-05-04,161.17000000,172.10000000,157.10000000,169.44000000,175174.34128000,28741709.54112180,39748,92430.78724000,15146682.55476890,2026-09-20
2018-05-05,169.20000000,184.67000000,168.13000000,179.04000000,226947.81755000,40162226.18971070,56655,112812.44478000,19978312.62844990,2026-09-20
2018-05-06,178.86000000,184.98000000,164.80000000,172.32000000,198191.57381000,34339687.67892420,48936,96847.82572000,16787241.98175670,2026-09-20
2018-05-07,172.10000000,172.81000000,157.30000000,164.59000000,170523.83579000,27962061.88861870,41948,80242.45693000,13155029.11337930,2026-09-20
2018-05-08,164.52000000,168.66000000,155.05000000,158.89000000,113315.93625000,18364526.22497470,28380,54820.93961000,8903202.09329420,2026-09-20
2018-05-09,159.00000000,160.32000000,150.00000000,156.72000000,96837.57036000,15104252.62646250,26399,45851.99528000,7155075.61260290,2026-09-20
2018-05-10,156.75000000,160.90000000,147.22000000,148.16000000,87015.41914000,13514823.46593910,24845,39772.28709000,6162071.74756610,2026-09-20
2018-05-11,148.11000000,148.50000000,132.97000000,136.32000000,147425.60375000,20808982.58129410,40640,72444.42406000,10250342.29111320,2026-09-20
2018-05-12,136.32000000,144.47000000,130.32000000,141.57000000,91975.31387000,12746995.49560260,31887,43671.58273000,6061685.02908880,2026-09-20
2018-05-13,141.43000000,146.89000000,136.10000000,144.24000000,89476.86723000,12691439.05026640,26102,42342.13699000,6002371.08319450,2026-09-20
2018-05-14,144.19000000,152.95000000,134.19000000,147.42000000,171489.17098000,24597937.50007520,47336,81389.22286000,11696662.77035630,2026-09-20
2018-05-15,147.10000000,149.67000000,136.91000000,139.35000000,105112.90271000,15094108.78206160,33164,48010.67212000,6895025.92331660,2026-09-20
2018-05-16,139.34000000,140.86000000,133.50000000,138.92000000,70852.18798000,9700453.29346430,24269,36593.17631000,5008620.11061610,2026-09-20
2018-05-17,138.91000000,141.50000000,131.00000000,132.31000000,58209.58480000,7947073.01728650,19831,28947.30450000,3953566.42196270,2026-09-20
2018-05-18,132.07000000,137.49000000,128.00000000,135.95000000,66556.79304000,8827432.32500560,20413,32998.53842000,4376049.02583160,2026-09-20
2018-05-19,135.95000000,137.77000000,132.60000000,134.95000000,37830.56861000,5116578.09084630,14468,18377.85753000,2483234.59208790,2026-09-20
2018-05-20,134.89000000,141.00000000,132.50000000,139.64000000,47003.82267000,6479741.68457700,17436,23881.08067000,3290835.00590010,2026-09-20
2018-05-21,139.63000000,140.25000000,133.43000000,134.25000000,43516.21890000,5933499.30172320,15840,19149.77398000,2613454.23561900,2026-09-20
2018-05-22,134.25000000,136.25000000,127.31000000,127.89000000,41745.53907000,5488322.58172580,17588,18960.18154000,2489330.86807480,2026-09-20
2018-05-23,127.90000000,129.35000000,115.83000000,118.37000000,107080.51483000,13059496.18836380,30022,51939.63467000,6344776.93545960,2026-09-20
2018-05-24,118.29000000,124.85000000,114.70000000,122.58000000,79220.48706000,9517575.35481920,24953,39740.71229000,4784201.14710620,2026-09-20
2018-05-25,122.65000000,124.58000000,116.63000000,118.87000000,98242.40331000,11733268.47529520,24159,60307.70819000,7196949.47522910,2026-09-20
2018-05-26,118.78000000,122.46000000,117.18000000,118.45000000,121594.26960000,14597965.93278100,23328,77307.53536000,9282976.18629660,2026-09-20
2018-05-27,118.35000000,119.00000000,116.58000000,117.71000000,119072.15578000,13992547.54630880,21705,78327.64511000,9207848.48125560,2026-09-20
2018-05-28,117.72000000,118.97000000,110.00000000,110.82000000,75142.06687000,8624420.81840440,21684,42214.15190000,4860769.54046520,2026-09-20
2018-05-29,110.66000000,122.71000000,109.41000000,119.28000000,70835.89135000,8344414.07918550,19151,37321.12903000,4380892.41179450,2026-09-20
2018-05-30,119.52000000,122.73000000,114.69000000,117.18000000,47541.06432000,5657430.33610230,15293,23786.50339000,2826183.45343620,2026-09-20
2018-05-31,117.18000000,121.01000000,116.04000000,118.25000000,55831.28616000,6646626.53513790,15845,24987.15427000,2974683.81557610,2026-09-20
2018-06-01,118.25000000,120.40000000,116.62000000,120.19000000,51605.41534000,6128372.28640440,12473,28886.23348000,3435489.85394120,2026-09-20
2018-06-02,120.19000000,124.50000000,118.66000000,123.44000000,45059.33298000,5504755.44252960,14573,23033.02968000,2813400.54253800,2026-09-20
2018-06-03,123.44000000,127.98000000,122.23000000,125.33000000,52884.48398000,6636628.90440110,18072,25367.27891000,3182076.18325010,2026-09-20
2018-06-04,125.07000000,127.01000000,118.00000000,119.77000000,59686.24550000,7227010.09505930,16492,28557.42338000,3454176.95756250,2026-09-20
2018-06-05,119.77000000,122.60000000,115.77000000,122.18000000,48879.62750000,5823546.86938920,16679,25616.71169000,3054656.03449770,2026-09-20
2018-06-06,122.20000000,122.94000000,118.00000000,121.61000000,36817.66091000,4450435.12769190,13302,17837.08893000,2158544.13630920,2026-09-20
2018-06-07,121.63000000,123.84000000,119.40000000,121.54000000,39573.29608000,4812926.92528820,15223,20694.80961000,2515083.70295270,2026-09-20
2018-06-08,121.56000000,122.18000000,118.04000000,119.68000000,28982.19754000,3468451.55448420,10223,13445.89325000,1610132.96239610,2026-09-20
2018-06-09,119.90000000,120.93000000,116.70000000,117.40000000,17060.66336000,2035221.80309190,8081,6163.58096000,735969.99043740,2026-09-20
2018-06-10,117.25000000,117.47000000,102.75000000,106.48000000,88683.19352000,9692900.33654710,26149,38586.09165000,4204566.77902730,2026-09-20
2018-06-11,106.50000000,108.42000000,102.70000000,107.20000000,56836.22735000,6006747.92050700,18424,27953.52898000,2955049.28874540,2026-09-20
2018-06-12,107.20000000,107.86000000,94.05000000,99.68000000,73444.59887000,7540691.12125080,20716,36649.90414000,3758258.89209080,2026-09-20
2018-06-13,99.68000000,100.45000000,86.71000000,93.37000000,168148.05693000,15894051.79719390,34592,88195.79704000,8365073.85420610,2026-09-20
2018-06-14,93.40000000,102.87000000,91.65000000,100.88000000,177889.85806000,17309706.94938220,36543,105891.71719000,10296484.59790980,2026-09-20
2018-06-15,100.89000000,100.98000000,94.49000000,95.50000000,155895.24619000,15253287.66092140,29482,94353.88558000,9242796.90707040,2026-09-20
2018-06-16,95.50000000,97.58000000,92.68000000,96.66000000,130013.99526000,12447952.53848720,25038,81715.89951000,7821400.36381430,2026-09-20
2018-06-17,96.65000000,98.20000000,94.51000000,94.95000000,119733.09263000,11542696.56727820,24087,76678.55288000,7392038.38728820,2026-09-20
2018-06-18,94.95000000,99.88000000,92.89000000,98.70000000,161804.46253000,15517726.76434080,31156,95013.38746000,9089352.54444850,2026-09-20
2018-06-19,98.79000000,120.00000000,96.91000000,98.67000000,130065.51125000,12839843.27508580,28856,76030.22658000,7518120.47581600,2026-09-20
2018-06-20,98.67000000,99.13000000,95.21000000,97.72000000,141985.64173000,13782651.35795550,28109,86205.48305000,8365644.85631070,2026-09-20
2018-06-21,97.72000000,99.30000000,96.00000000,96.72000000,137564.82500000,13359242.49173600,27061,89085.65445000,8649548.49260480,2026-09-20
2018-06-22,96.74000000,96.87000000,80.02000000,84.80000000,232108.91398000,20336007.62900020,49836,129606.23184000,11368175.50600680,2026-09-20
2018-06-23,84.75000000,86.77000000,81.31000000,82.73000000,165849.75562000,13847070.92122740,33337,101453.62802000,8474249.62643300,2026-09-20
2018-06-24,82.76000000,83.63000000,73.22000000,80.37000000,250304.81918000,19659622.60256120,51231,144419.64864000,11343855.26544590,2026-09-20
2018-06-25,80.46000000,84.38000000,78.55000000,81.48000000,164736.37327000,13384187.73770080,34791,99167.85404000,8059925.09231790,2026-09-20
2018-06-26,81.48000000,81.99000000,75.00000000,75.54000000,118123.18034000,9353924.39903110,20213,66891.78085000,5299687.79762170,2026-09-20
