date,stock_id,name,reason,adjust_from,restore_date,margin_cut,margin_cum,short_raise,short_cum
2016-08-09,1110,東  泥,股價波動過度劇烈,,,1,0,1,0
2016-08-09,1110,東  泥,成交量過度異常,2016-08-03,,1,0,1,0
2016-08-09,1110,東  泥,股權過度集中,,,1,0,1,0
2016-08-09,1110,東  泥,監視第二次處置,,,,,,
2016-08-09,1110,東  泥,,,,1,1,1,1
2016-08-09,1236,宏亞,股價波動過度劇烈,,,1,0,1,0
2016-08-09,1236,宏亞,成交量過度異常,2015-10-27,,1,0,1,0
2016-08-09,1236,宏亞,股權過度集中,,,1,0,1,0
2016-08-09,1236,宏亞,監視第二次處置,,,,,,
2016-08-09,1236,宏亞,,,,1,1,1,1
2016-08-09,1324,地球,股價波動過度劇烈,,,1,0,1,0
2016-08-09,1324,地球,成交量過度異常,2016-05-05,,1,0,1,0
2016-08-09,1324,地球,股權過度集中,,,1,0,1,0
2016-08-09,1324,地球,監視第二次處置,,,,,,
2016-08-09,1324,地球,,,,1,1,1,1
2016-08-09,1410,南染,股價波動過度劇烈,,,1,0,1,0
2016-08-09,1410,南染,成交量過度異常,2016-08-02,,1,0,1,0
2016-08-09,1410,南染,股權過度集中,,,1,0,1,0
2016-08-09,1410,南染,監視第二次處置,,,,,,
2016-08-09,1410,南染,,,,1,1,1,1
2016-08-09,1446,宏和,股價波動過度劇烈,,,1,0,1,0
2016-08-09,1446,宏和,成交量過度異常,2016-08-09,,1,0,1,0
2016-08-09,1446,宏和,股權過度集中,,,1,0,1,0
2016-08-09,1446,宏和,監視第二次處置,,,,,,
2016-08-09,1446,宏和,,,,1,1,1,1
2016-08-09,1456,怡華,股價波動過度劇烈,,,1,0,1,0
2016-08-09,1456,怡華,成交量過度異常,2016-07-12,,1,0,1,0
2016-08-09,1456,怡華,股權過度集中,,,1,0,1,0
2016-08-09,1456,怡華,監視第二次處置,,,,,,
2016-08-09,1456,怡華,,,,1,1,1,1
2016-08-09,1470,大統染,股價波動過度劇烈,,,1,0,1,0
2016-08-09,1470,大統染,成交量過度異常,2014-09-19,,1,0,1,0
2016-08-09,1470,大統染,股權過度集中,2011-05-11,,1,0,1,0
2016-08-09,1470,大統染,監視第二次處置,,,,,,
2016-08-09,1470,大統染,,,,1,1,1,1
2016-08-09,1527,鑽全,股價波動過度劇烈,2016-08-01,,1,0,1,0
2016-08-09,1527,鑽全,成交量過度異常,,,1,0,1,0
2016-08-09,1527,鑽全,股權過度集中,,,1,0,1,0
2016-08-09,1527,鑽全,監視第二次處置,,,,,,
2016-08-09,1527,鑽全,,,,1,1,1,1
2016-08-09,1583,程泰,股價波動過度劇烈,,,1,0,1,0
