date,stock_id,name,reason,adjust_from,restore_date,margin_cut,margin_cum,short_raise,short_cum
2023-09-15,1203,味王,股價波動過度劇烈,,,1,0,1,0
2023-09-15,1203,味王,成交量過度異常,2023-07-07,,1,0,1,0
2023-09-15,1203,味王,股權過度集中,,,1,0,1,0
2023-09-15,1203,味王,監視第二次處置,,,,,,
2023-09-15,1203,味王,,,,1,1,1,1
2023-09-15,1232,大統益,股價波動過度劇烈,,,1,0,1,0
2023-09-15,1232,大統益,成交量過度異常,2023-09-14,,1,0,1,0
2023-09-15,1232,大統益,股權過度集中,,,1,0,1,0
2023-09-15,1232,大統益,監視第二次處置,,,,,,
2023-09-15,1232,大統益,,,,1,1,1,1
2023-09-15,1233,天仁,股價波動過度劇烈,,,1,0,1,0
2023-09-15,1233,天仁,成交量過度異常,2023-08-22,,1,0,1,0
2023-09-15,1233,天仁,股權過度集中,,,1,0,1,0
2023-09-15,1233,天仁,監視第二次處置,,,,,,
2023-09-15,1233,天仁,,,,1,1,1,1
2023-09-15,1235,興泰,股價波動過度劇烈,,,1,0,1,0
2023-09-15,1235,興泰,成交量過度異常,2022-10-19,,1,0,1,0
2023-09-15,1235,興泰,股權過度集中,,,1,0,1,0
2023-09-15,1235,興泰,監視第二次處置,,,,,,
2023-09-15,1235,興泰,,,,1,1,1,1
2023-09-15,1256,鮮活果汁-KY,股價波動過度劇烈,,,1,0,1,0
2023-09-15,1256,鮮活果汁-KY,成交量過度異常,2023-05-02,,1,0,1,0
2023-09-15,1256,鮮活果汁-KY,股權過度集中,,,1,0,1,0
2023-09-15,1256,鮮活果汁-KY,監視第二次處置,,,,,,
2023-09-15,1256,鮮活果汁-KY,,,,1,1,1,1
2023-09-15,1315,達新,股價波動過度劇烈,,,1,0,1,0
2023-09-15,1315,達新,成交量過度異常,2023-05-22,,1,0,1,0
2023-09-15,1315,達新,股權過度集中,,,1,0,1,0
2023-09-15,1315,達新,監視第二次處置,,,,,,
2023-09-15,1315,達新,,,,1,1,1,1
2023-09-15,1418,東華,股價波動過度劇烈,,,1,0,1,0
2023-09-15,1418,東華,成交量過度異常,2023-08-17,,1,0,1,0
2023-09-15,1418,東華,股權過度集中,,,1,0,1,0
2023-09-15,1418,東華,監視第二次處置,,,,,,
2023-09-15,1418,東華,,,,1,1,1,1
2023-09-15,1470,大統新創,股價波動過度劇烈,,,1,0,1,0
2023-09-15,1470,大統新創,成交量過度異常,2023-07-27,,1,0,1,0
2023-09-15,1470,大統新創,股權過度集中,,,1,0,1,0
2023-09-15,1470,大統新創,監視第二次處置,,,,,,
2023-09-15,1470,大統新創,,,,1,1,1,1
2023-09-15,1519,華城,股價波動過度劇烈,2023-07-21,,1,0,1,0
