date,stock_id,name,reason,adjust_from,restore_date,margin_cut,margin_cum,short_raise,short_cum
2019-06-06,1219,福壽,股價波動過度劇烈,,,1,0,1,0
2019-06-06,1219,福壽,成交量過度異常,2019-04-08,,1,0,1,0
2019-06-06,1219,福壽,股權過度集中,,,1,0,1,0
2019-06-06,1219,福壽,監視第二次處置,,,,,,
2019-06-06,1219,福壽,,,,1,1,1,1
2019-06-06,1233,天仁,股價波動過度劇烈,,,1,0,1,0
2019-06-06,1233,天仁,成交量過度異常,2018-11-13,,1,0,1,0
2019-06-06,1233,天仁,股權過度集中,,,1,0,1,0
2019-06-06,1233,天仁,監視第二次處置,,,,,,
2019-06-06,1233,天仁,,,,1,1,1,1
2019-06-06,1236,宏亞,股價波動過度劇烈,,,1,0,1,0
2019-06-06,1236,宏亞,成交量過度異常,2019-05-09,,1,0,1,0
2019-06-06,1236,宏亞,股權過度集中,,,1,0,1,0
2019-06-06,1236,宏亞,監視第二次處置,,,,,,
2019-06-06,1236,宏亞,,,,1,1,1,1
2019-06-06,1324,地球,股價波動過度劇烈,,,1,0,1,0
2019-06-06,1324,地球,成交量過度異常,2019-03-12,,1,0,1,0
2019-06-06,1324,地球,股權過度集中,,,1,0,1,0
2019-06-06,1324,地球,監視第二次處置,,,,,,
2019-06-06,1324,地球,,,,1,1,1,1
2019-06-06,1419,新紡,股價波動過度劇烈,,,1,0,1,0
2019-06-06,1419,新紡,成交量過度異常,2019-03-21,,1,0,1,0
2019-06-06,1419,新紡,股權過度集中,,,1,0,1,0
2019-06-06,1419,新紡,監視第二次處置,,,,,,
2019-06-06,1419,新紡,,,,1,1,1,1
2019-06-06,1436,華友聯,股價波動過度劇烈,,,1,0,1,0
2019-06-06,1436,華友聯,成交量過度異常,2019-05-22,,1,0,1,0
2019-06-06,1436,華友聯,股權過度集中,,,1,0,1,0
2019-06-06,1436,華友聯,監視第二次處置,,,,,,
2019-06-06,1436,華友聯,,,,1,1,1,1
2019-06-06,1456,怡華,股價波動過度劇烈,,,1,0,1,0
2019-06-06,1456,怡華,成交量過度異常,2019-05-28,,1,0,1,0
