date,stock_id,name,reason,adjust_from,restore_date,margin_cut,margin_cum,short_raise,short_cum
2019-07-16,1233,天仁,股價波動過度劇烈,,,1,0,1,0
2019-07-16,1233,天仁,成交量過度異常,2018-11-13,,1,0,1,0
2019-07-16,1233,天仁,股權過度集中,,,1,0,1,0
2019-07-16,1233,天仁,監視第二次處置,,,,,,
2019-07-16,1233,天仁,,,,1,1,1,1
2019-07-16,1235,興泰,股價波動過度劇烈,,,1,0,1,0
2019-07-16,1235,興泰,成交量過度異常,2019-06-11,,1,0,1,0
2019-07-16,1235,興泰,股權過度集中,,,1,0,1,0
2019-07-16,1235,興泰,監視第二次處置,,,,,,
2019-07-16,1235,興泰,,,,1,1,1,1
2019-07-16,1236,宏亞,股價波動過度劇烈,,,1,0,1,0
2019-07-16,1236,宏亞,成交量過度異常,2019-05-09,,1,0,1,0
2019-07-16,1236,宏亞,股權過度集中,,,1,0,1,0
2019-07-16,1236,宏亞,監視第二次處置,,,,,,
2019-07-16,1236,宏亞,,,,1,1,1,1
2019-07-16,1315,達新,股價波動過度劇烈,,,1,0,1,0
2019-07-16,1315,達新,成交量過度異常,2019-06-24,,1,0,1,0
2019-07-16,1315,達新,股權過度集中,,,1,0,1,0
2019-07-16,1315,達新,監視第二次處置,,,,,,
2019-07-16,1315,達新,,,,1,1,1,1
2019-07-16,1419,新紡,股價波動過度劇烈,,,1,0,1,0
2019-07-16,1419,新紡,成交量過度異常,2019-03-21,,1,0,1,0
2019-07-16,1419,新紡,股權過度集中,,,1,0,1,0
2019-07-16,1419,新紡,監視第二次處置,,,,,,
2019-07-16,1419,新紡,,,,1,1,1,1
2019-07-16,1436,華友聯,股價波動過度劇烈,,,1,0,1,0
2019-07-16,1436,華友聯,成交量過度異常,2019-05-22,,1,0,1,0
2019-07-16,1436,華友聯,股權過度集中,,,1,0,1,0
2019-07-16,1436,華友聯,監視第二次處置,,,,,,
2019-07-16,1436,華友聯,,,,1,1,1,1
