date,stock_id,name,reason,adjust_from,restore_date,margin_cut,margin_cum,short_raise,short_cum
2023-05-31,1233,天仁,股價波動過度劇烈,,,,,,
2023-05-31,1233,天仁,成交量過度異常,2022-05-16,2023-06-01,,,,
2023-05-31,1233,天仁,股權過度集中,,,,,,
2023-05-31,1233,天仁,監視第二次處置,,,,,,
2023-05-31,1233,天仁,,,,,,,
2023-05-31,1235,興泰,股價波動過度劇烈,,,1,0,1,0
2023-05-31,1235,興泰,成交量過度異常,2022-10-19,,1,0,1,0
2023-05-31,1235,興泰,股權過度集中,,,1,0,1,0
2023-05-31,1235,興泰,監視第二次處置,,,,,,
2023-05-31,1235,興泰,,,,1,1,1,1
2023-05-31,1256,鮮活果汁-KY,股價波動過度劇烈,,,1,0,1,0
2023-05-31,1256,鮮活果汁-KY,成交量過度異常,2023-05-02,,1,0,1,0
2023-05-31,1256,鮮活果汁-KY,股權過度集中,,,1,0,1,0
2023-05-31,1256,鮮活果汁-KY,監視第二次處置,,,,,,
2023-05-31,1256,鮮活果汁-KY,,,,1,1,1,1
2023-05-31,1315,達新,股價波動過度劇烈,,,1,0,1,0
2023-05-31,1315,達新,成交量過度異常,2023-05-22,,1,0,1,0
2023-05-31,1315,達新,股權過度集中,,,1,0,1,0
2023-05-31,1315,達新,監視第二次處置,,,,,,
2023-05-31,1315,達新,,,,1,1,1,1
2023-05-31,1436,華友聯,股價波動過度劇烈,,,,,,
2023-05-31,1436,華友聯,成交量過度異常,2023-05-11,2023-06-01,,,,
2023-05-31,1436,華友聯,股權過度集中,,,,,,
2023-05-31,1436,華友聯,監視第二次處置,,,,,,
2023-05-31,1436,華友聯,,,,,,,
2023-05-31,1503,士電,股價波動過度劇烈,2023-05-09,,1,0,1,0
2023-05-31,1503,士電,成交量過度異常,,,1,0,1,0
2023-05-31,1503,士電,股權過度集中,,,1,0,1,0
2023-05-31,1503,士電,監視第二次處置,,,,,,
2023-05-31,1503,士電,,,,1,1,1,1
2023-05-31,1519,華城,股價波動過度劇烈,2023-04-19,,1,0,1,0
2023-05-31,1519,華城,成交量過度異常,,,1,0,1,0
2023-05-31,1519,華城,股權過度集中,,,1,0,1,0
2023-05-31,1519,華城,監視第二次處置,,,,,,
2023-05-31,1519,華城,,,,1,1,1,1
2023-05-31,1521,大億,股價波動過度劇烈,,,1,0,1,0
2023-05-31,1521,大億,成交量過度異常,2023-05-18,,1,0,1,0
2023-05-31,1521,大億,股權過度集中,,,1,0,1,0
2023-05-31,1521,大億,監視第二次處置,,,,,,
2023-05-31,1521,大億,,,,1,1,1,1
2023-05-31,1529,樂事綠能,股價波動過度劇烈,2023-04-20,,1,0,1,0
2023-05-31,1529,樂事綠能,成交量過度異常,,,1,0,1,0
2023-05-31,1529,樂事綠能,股權過度集中,,,1,0,1,0
2023-05-31,1529,樂事綠能,監視第二次處置,,,,,,
2023-05-31,1529,樂事綠能,,,,1,1,1,1
2023-05-31,1541,錩泰,股價波動過度劇烈,,,1,0,1,0
2023-05-31,1541,錩泰,成交量過度異常,2023-05-08,,1,0,1,0
2023-05-31,1541,錩泰,股權過度集中,,,1,0,1,0
2023-05-31,1541,錩泰,監視第二次處置,,,,,,
2023-05-31,1541,錩泰,,,,1,1,1,1
2023-05-31,1583,程泰,股價波動過度劇烈,,,1,0,1,0
2023-05-31,1583,程泰,成交量過度異常,2023-05-02,,1,0,1,0
2023-05-31,1583,程泰,股權過度集中,,,1,0,1,0
2023-05-31,1583,程泰,監視第二次處置,,,,,,
2023-05-31,1583,程泰,,,,1,1,1,1
2023-05-31,1608,華榮,股價波動過度劇烈,2023-06-01,,1,0,1,0
2023-05-31,1608,華榮,成交量過度異常,,,1,0,1,0
2023-05-31,1608,華榮,股權過度集中,,,1,0,1,0
2023-05-31,1608,華榮,監視第二次處置,,,,,,
2023-05-31,1608,華榮,,,,1,1,1,1
2023-05-31,1726,永記,股價波動過度劇烈,,,1,0,1,0
2023-05-31,1726,永記,成交量過度異常,2022-05-10,,1,0,1,0
2023-05-31,1726,永記,股權過度集中,,,1,0,1,0
2023-05-31,1726,永記,監視第二次處置,,,,,,
2023-05-31,1726,永記,,,,1,1,1,1
2023-05-31,1727,中華化,股價波動過度劇烈,2023-05-18,,1,0,1,0
2023-05-31,1727,中華化,成交量過度異常,,,1,0,1,0
2023-05-31,1727,中華化,股權過度集中,,,1,0,1,0
2023-05-31,1727,中華化,監視第二次處置,,,,,,
