date,stock_id,name,reason,adjust_from,restore_date,margin_cut,margin_cum,short_raise,short_cum
2021-03-10,1233,天仁,股價波動過度劇烈,,,1,0,1,0
2021-03-10,1233,天仁,成交量過度異常,2020-05-18,,1,0,1,0
2021-03-10,1233,天仁,股權過度集中,,,1,0,1,0
2021-03-10,1233,天仁,監視第二次處置,,,,,,
2021-03-10,1233,天仁,,,,1,1,1,1
2021-03-10,1235,興泰,股價波動過度劇烈,,,1,0,1,0
2021-03-10,1235,興泰,成交量過度異常,2021-01-28,,1,0,1,0
2021-03-10,1235,興泰,股權過度集中,,,1,0,1,0
2021-03-10,1235,興泰,監視第二次處置,,,,,,
2021-03-10,1235,興泰,,,,1,1,1,1
2021-03-10,1410,南染,股價波動過度劇烈,,,1,0,1,0
2021-03-10,1410,南染,成交量過度異常,2021-02-04,,1,0,1,0
2021-03-10,1410,南染,股權過度集中,,,1,0,1,0
2021-03-10,1410,南染,監視第二次處置,,,,,,
2021-03-10,1410,南染,,,,1,1,1,1
2021-03-10,1470,大統新創,股價波動過度劇烈,,,1,0,1,0
2021-03-10,1470,大統新創,成交量過度異常,2017-09-06,,1,0,1,0
2021-03-10,1470,大統新創,股權過度集中,2011-05-11,,1,0,1,0
2021-03-10,1470,大統新創,監視第二次處置,,,,,,
2021-03-10,1470,大統新創,,,,1,1,1,1
2021-03-10,1533,車王電,股價波動過度劇烈,2021-01-29,,1,0,1,0
2021-03-10,1533,車王電,成交量過度異常,,,1,0,1,0
2021-03-10,1533,車王電,股權過度集中,,,1,0,1,0
2021-03-10,1533,車王電,監視第二次處置,,,,,,
2021-03-10,1533,車王電,,,,1,1,1,1
2021-03-10,1583,程泰,股價波動過度劇烈,,,1,0,1,0
2021-03-10,1583,程泰,成交量過度異常,2018-07-17,,1,0,1,0
2021-03-10,1583,程泰,股權過度集中,,,1,0,1,0
2021-03-10,1583,程泰,監視第二次處置,,,,,,
2021-03-10,1583,程泰,,,,1,1,1,1
2021-03-10,1732,毛寶,股價波動過度劇烈,2021-01-29,,1,0,1,0
2021-03-10,1732,毛寶,成交量過度異常,2021-02-19,,1,0,1,0
2021-03-10,1732,毛寶,股權過度集中,,,1,0,1,0
2021-03-10,1732,毛寶,監視第二次處置,,,,,,
2021-03-10,1732,毛寶,,,,1,1,1,1
2021-03-10,1735,日勝化,股價波動過度劇烈,,,1,0,1,0
2021-03-10,1735,日勝化,成交量過度異常,2019-12-10,,1,0,1,0
2021-03-10,1735,日勝化,股權過度集中,,,1,0,1,0
2021-03-10,1735,日勝化,監視第二次處置,,,,,,
2021-03-10,1735,日勝化,,,,1,1,1,1
2021-03-10,1776,展宇,股價波動過度劇烈,,,1,0,1,0
2021-03-10,1776,展宇,成交量過度異常,2021-02-19,,1,0,1,0
2021-03-10,1776,展宇,股權過度集中,,,1,0,1,0
2021-03-10,1776,展宇,監視第二次處置,,,,,,
2021-03-10,1776,展宇,,,,1,1,1,1
2021-03-10,2009,第一銅,股價波動過度劇烈,2020-12-07,,1,0,1,0
2021-03-10,2009,第一銅,成交量過度異常,,,1,0,1,0
2021-03-10,2009,第一銅,股權過度集中,,,1,0,1,0
2021-03-10,2009,第一銅,監視第二次處置,,,,,,
2021-03-10,2009,第一銅,,,,1,1,1,1
2021-03-10,2038,海光,股價波動過度劇烈,2020-12-30,,1,0,1,0
2021-03-10,2038,海光,成交量過度異常,,,1,0,1,0
2021-03-10,2038,海光,股權過度集中,,,1,0,1,0
2021-03-10,2038,海光,監視第二次處置,,,,,,
2021-03-10,2038,海光,,,,1,1,1,1
2021-03-10,2236,百達-KY,股價波動過度劇烈,,,1,0,1,0
2021-03-10,2236,百達-KY,成交量過度異常,2021-03-05,,1,0,1,0
2021-03-10,2236,百達-KY,股權過度集中,,,1,0,1,0
2021-03-10,2236,百達-KY,監視第二次處置,,,,,,
2021-03-10,2236,百達-KY,,,,1,1,1,1
2021-03-10,2328,廣宇,股價波動過度劇烈,,,1,0,1,0
2021-03-10,2328,廣宇,成交量過度異常,2021-02-04,,1,0,1,0
2021-03-10,2328,廣宇,股權過度集中,,,1,0,1,0
2021-03-10,2328,廣宇,監視第二次處置,,,,,,
2021-03-10,2328,廣宇,,,,1,1,1,1
2021-03-10,2375,凱美,股價波動過度劇烈,2021-03-05,,1,0,1,0
2021-03-10,2375,凱美,成交量過度異常,,,1,0,1,0
2021-03-10,2375,凱美,股權過度集中,,,1,0,1,0
2021-03-10,2375,凱美,監視第二次處置,,,,,,
2021-03-10,2375,凱美,,,,1,1,1,1
2021-03-10,2415,錩新,股價波動過度劇烈,2021-01-11,,1,0,1,0
2021-03-10,2415,錩新,成交量過度異常,,,1,0,1,0
2021-03-10,2415,錩新,股權過度集中,,,1,0,1,0
2021-03-10,2415,錩新,監視第二次處置,,,,,,
2021-03-10,2415,錩新,,,,1,1,1,1
2021-03-10,2496,卓越,股價波動過度劇烈,,,1,0,1,0
2021-03-10,2496,卓越,成交量過度異常,2021-03-02,,1,0,1,0
2021-03-10,2496,卓越,股權過度集中,,,1,0,1,0
2021-03-10,2496,卓越,監視第二次處置,,,,,,
2021-03-10,2496,卓越,,,,1,1,1,1
2021-03-10,2611,志信,股價波動過度劇烈,2021-01-14,,1,0,1,0
2021-03-10,2611,志信,成交量過度異常,,,1,0,1,0
2021-03-10,2611,志信,股權過度集中,,,1,0,1,0
2021-03-10,2611,志信,監視第二次處置,,,,,,
2021-03-10,2611,志信,,,,1,1,1,1
2021-03-10,2712,遠雄來,股價波動過度劇烈,,,1,0,1,0
2021-03-10,2712,遠雄來,成交量過度異常,2020-07-24,,1,0,1,0
2021-03-10,2712,遠雄來,股權過度集中,2018-07-31,,1,0,1,0
2021-03-10,2712,遠雄來,監視第二次處置,,,,,,
2021-03-10,2712,遠雄來,,,,1,1,1,1
